planning_area,category,category_norm,composite_score,composite_percentile,composite_rank,importance_label,confidence_label,model_spread,model_std_norm,dominant_model,laggard_model,rank_median,rank_mean,rank_spread,pareto_priority,model_min_norm,model_max_norm,2sfca_norm,2sfca_raw,rank_2sfca,cumulative_norm,cumulative_raw,rank_cumulative,hansen_norm,hansen_raw,rank_hansen
LIM CHU KANG,education_institutions,education_institutions,0.0,3.6363636363636362,53.0,Priority for action,High agreement,0.0,0.0,2sfca,2sfca,53.0,53.0,0.0,True,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0
LIM CHU KANG,emergency_services,emergency_services,0.0,2.727272727272727,54.0,Priority for action,High agreement,0.0,0.0,2sfca,2sfca,54.0,54.0,0.0,True,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0
LIM CHU KANG,essential_services,essential_services,8.348606333286938,12.727272727272727,49.0,Priority for action,Moderate agreement,16.435018769016388,7.597786028095305,2sfca,hansen,53.0,51.0,6.0,True,2.6292472609906456e-05,16.435045061489,16.435045061489,32.0,47.0,0.6553795740032768,2.0,53.0,2.6292472609906456e-05,4.206843178490023,53.0
LIM CHU KANG,transport_services,transport_services,46.241806846851226,80.0,12.0,Needs improvement,Low agreement,90.09118451904702,41.132556431946654,2sfca,hansen,54.0,36.666666666666664,52.0,False,0.00035729268382310935,90.09154181173083,90.09154181173083,238.8,2.0,5.979643765903308,52.0,54.0,0.00035729268382310935,69.48390285908272,54.0
MANDAI,community_spaces,community_spaces,27.127122868430718,41.81818181818181,33.0,Priority for action,Low agreement,43.02035625755283,17.832193840198126,2sfca,hansen,36.0,31.0,27.0,False,0.0052705714037791975,43.025626828956604,43.025626828956604,22.58551188298597,15.0,28.06364141265641,286.3333333333333,42.0,0.0052705714037791975,167.7050834469945,36.0
MANDAI,education_institutions,education_institutions,32.15250147048047,50.90909090909091,28.0,Priority for action,Low agreement,48.483049890008644,21.06636812536762,2sfca,hansen,35.0,32.0,17.0,False,0.0025486500998239867,48.48559854010847,48.48559854010847,60.53045938163181,22.0,39.54468802698145,134.0,39.0,0.0025486500998239867,407.7858551969382,35.0
MANDAI,emergency_services,emergency_services,7.536202247179118,16.363636363636363,47.0,Priority for action,Moderate agreement,24.242395765016724,10.39525798567489,cumulative,hansen,45.0,43.333333333333336,7.0,True,2.8477407519685977e-05,24.242424242424242,5.375417710944028,2.687708855472014,39.0,24.242424242424242,2.0,45.0,2.8477407519685977e-05,7.1193566318799,46.0
MANDAI,essential_services,essential_services,33.45331602617405,49.09090909090909,29.0,Priority for action,Low agreement,51.9567583427538,21.878404446042815,2sfca,hansen,36.0,31.333333333333332,20.0,False,0.0045121389497374065,51.96127048170354,51.96127048170354,101.1716517474439,19.0,37.35663571818678,114.0,39.0,0.0045121389497374065,721.9503940435778,36.0
MANDAI,transport_services,transport_services,26.663627744058864,25.454545454545453,42.0,Priority for action,Low agreement,40.17014569527246,17.47021722878557,2sfca,hansen,43.0,38.666666666666664,19.0,False,0.006484545040595926,40.17663024031305,40.17663024031305,123.13117388486889,27.0,32.866836301950805,263.3333333333333,43.0,0.006484545040595926,559.8122504231532,46.0
MARINA EAST,community_spaces,community_spaces,33.73658998533726,63.63636363636363,21.0,Priority for action,Low agreement,78.69979691715457,32.16811652476448,cumulative,hansen,26.0,25.666666666666668,31.0,False,0.0025455311449486206,78.70234244829952,35.99071567266775,18.89266459112083,26.0,78.70234244829952,803.0,10.0,0.0025455311449486206,80.99662833036085,41.0
MARINA EAST,education_institutions,education_institutions,23.51709082380585,29.09090909090909,40.0,Priority for action,Low agreement,50.46306018927386,20.615538822830022,cumulative,hansen,36.0,35.0,13.0,False,0.0006834869487429589,50.463743676222606,26.848274084953417,33.51796023765359,36.0,50.463743676222606,171.0,28.0,0.0006834869487429589,109.35840503501908,41.0
MARINA EAST,emergency_services,emergency_services,17.26196606988265,76.36363636363637,14.0,Priority for action,Low agreement,72.72721123049178,33.07782897870278,cumulative,hansen,30.0,26.333333333333332,27.0,False,6.149678096021762e-05,72.72727272727273,5.432986150787627,2.7164930753938137,38.0,72.72727272727273,6.0,11.0,6.149678096021762e-05,15.374205501878452,30.0
MARINA EAST,essential_services,essential_services,27.271033451722424,32.72727272727273,38.0,Priority for action,Low agreement,54.39532160366582,22.36226149171425,cumulative,hansen,32.0,32.666666666666664,20.0,False,0.0011830386061597485,54.39650464227198,32.78275522337236,63.82995381047484,32.0,54.39650464227198,166.0,23.0,0.0011830386061597485,189.2883170044002,43.0
MARINA EAST,transport_services,transport_services,23.665929113917382,20.0,45.0,Priority for action,Low agreement,64.11807668612173,26.62973606862888,cumulative,hansen,44.0,36.666666666666664,32.0,False,0.00406071845842475,64.12213740458014,21.680566834927653,80.26987503650963,44.0,64.12213740458014,509.0,17.0,0.00406071845842475,365.8475149077024,49.0
MARINA SOUTH,community_spaces,community_spaces,11.725816190541344,14.545454545454545,48.0,Priority for action,Low agreement,35.28289622968458,14.926706002312114,cumulative,hansen,47.0,44.333333333333336,16.0,True,0.0008438467635234103,35.283740076448105,9.337630042445335,4.901617241300519,51.0,35.283740076448105,360.0,35.0,0.0008438467635234103,26.85048376191175,47.0
MARINA SOUTH,education_institutions,education_institutions,6.729622364442285,12.727272727272727,49.0,Priority for action,Moderate agreement,19.476989583949145,8.179705264357409,cumulative,hansen,47.0,48.0,5.0,True,0.00024481739993260866,19.477234401349076,5.6682040779049805,7.076307337334556,51.0,19.477234401349076,66.0,46.0,0.00024481739993260866,39.17096066090212,47.0
MARINA SOUTH,emergency_services,emergency_services,5.553620008951367,14.545454545454545,48.0,Priority for action,Moderate agreement,24.242401057963196,11.110508812843971,cumulative,hansen,50.0,49.0,7.0,True,2.3184461045518464e-05,24.242424242424242,1.4102564102564104,0.7051282051282052,52.0,24.242424242424242,2.0,45.0,2.3184461045518464e-05,5.79611913011642,50.0
MARINA SOUTH,essential_services,essential_services,9.847401586076675,14.545454545454545,48.0,Priority for action,Moderate agreement,26.542174029600773,11.014732647466555,cumulative,hansen,44.0,45.333333333333336,8.0,True,0.0006987175319406811,26.542872747132712,9.0772348427811,17.673910468894007,50.0,26.542872747132712,81.0,42.0,0.0006987175319406811,111.79606903264536,44.0
MARINA SOUTH,transport_services,transport_services,10.117097397055955,7.2727272727272725,52.0,Priority for action,Low agreement,42.23344022729028,19.172543652597668,cumulative,hansen,47.0,45.333333333333336,17.0,False,0.0057455233458477886,42.23918575063613,3.3350731798499496,37.75749449168418,53.0,42.23918575063613,337.0,36.0,0.0057455233458477886,500.67264505023064,47.0
MARINE PARADE,community_spaces,community_spaces,45.81824638371753,90.9090909090909,6.0,Needs improvement,Low agreement,69.95792960968005,31.588816023911935,cumulative,hansen,13.0,14.333333333333334,18.0,False,0.021488208608699964,69.97941781828875,63.63183271495434,33.402360868164216,6.0,69.97941781828875,714.0,13.0,0.021488208608699964,683.7364569739968,24.0
MARINE PARADE,education_institutions,education_institutions,41.42227962124882,72.72727272727273,16.0,Needs improvement,Low agreement,60.78755773951829,28.136181090465357,cumulative,hansen,23.0,19.666666666666668,16.0,False,0.005022361662150356,60.79258010118044,58.52451378502816,73.06325612468086,10.0,60.79258010118044,206.0,23.0,0.005022361662150356,803.5814903151042,26.0
MARINE PARADE,emergency_services,emergency_services,22.03510021776802,90.9090909090909,6.0,Priority for action,Low agreement,79.99986569147548,35.21384146858517,cumulative,hansen,10.0,12.333333333333334,11.0,False,0.0001343085245172234,80.0,12.070119850421326,6.035059925210663,8.0,80.0,6.6,10.0,0.0001343085245172234,33.577153541055296,19.0
MARINE PARADE,essential_services,essential_services,42.22430143463709,74.54545454545455,15.0,Needs improvement,Low agreement,61.20915303504661,28.141094727231305,2sfca,hansen,20.0,19.0,17.0,False,0.007998582219651438,61.21715161726626,61.21715161726626,119.19339706240156,10.0,58.066630256690324,177.2,20.0,0.007998582219651438,1279.7876239168957,27.0
