amenity_id,nearest_first_road_id,nearest_first_road_name,nearest_second_road_id,nearest_second_road_name,nearest_third_road_id,nearest_third_road_name,nearest_fourth_road_id,nearest_fourth_road_name
a0252946-f2f4-56e6-89ff-bb25038a68c6,3559,TAMPINES STREET 72,3558,TAMPINES STREET 71,3560,TAMPINES STREET 73,3514,TAMPINES AVENUE 6
c8d7ab1e-384d-56a9-a04a-e6f770412c68,934,FAJAR ROAD,375,BUKIT PANJANG RING ROAD,3076,SEGAR ROAD,3051,SAUJANA ROAD
f996c0f8-b065-57a2-9409-6c3d82f1737d,3634,TELOK BLANGAH WAY,3626,TELOK BLANGAH CRESCENT,1170,HENDERSON ROAD,2535,MOUNT FABER LOOP
b3171d25-86a2-5d6f-8450-199f79dc1292,4131,YISHUN STREET 81,4107,YISHUN AVENUE 4,4128,YISHUN STREET 61,2686,ORCHID CLUB ROAD
645f85c1-7e50-5e94-866d-25dae4c44dda,2762,PASIR RIS DRIVE 8,2755,PASIR RIS DRIVE 1,2746,PASIR RIS CENTRAL,2778,PASIR RIS STREET 53
0668e4a5-ea12-5c20-80f8-084f5f08d422,2995,RIVERVALE DRIVE,2998,RIVERVALE STREET,3527,TAMPINES EXPRESSWAY,2994,RIVERVALE CRESCENT
cfc0b3f6-2552-5a05-b43e-c578c74cef2b,1107,GUAN CHUAN STREET,2827,PENG NGUAN STREET,524,CHAY YAN STREET,885,EU CHIN STREET
43f33a82-cbe5-548a-8fca-7ba552edc552,3131,SENGKANG WEST AVENUE,947,FERNVALE LANE,949,FERNVALE ROAD,3133,SENGKANG WEST WAY
44c62db0-346a-5bbe-8242-7d178d82cd50,3124,SENGKANG EAST AVENUE,675,COMPASSVALE LINK,3123,SENGKANG CENTRAL,673,COMPASSVALE DRIVE
4356e1a4-7b24-573c-af23-47ee8bb31cfa,1719,JALAN TENAGA,1607,JALAN PUNAI,1682,JALAN SINGA,1850,KAKI BUKIT AVENUE 1
996135b8-5d6c-5c11-a563-579347f9af84,565,CHOA CHU KANG AVENUE 1,1223,HONG SAN TERRACE,1224,HONG SAN WALK,571,CHOA CHU KANG CENTRAL
bd6f553a-3d8c-5b15-bade-539cba2203a1,2249,LORONG LIMAU,1963,KIM KEAT ROAD,1961,KIM KEAT LANE,3976,WHAMPOA ROAD
538110fc-6c4f-5de5-8319-aa11122400c2,328,BUANGKOK SOUTH FARMWAY 1,2996,RIVERVALE LANE,674,COMPASSVALE LANE,2999,RIVERVALE WALK
1b404c2a-9ac6-5f6a-b5df-de7bedb11315,4127,YISHUN STREET 42,4104,YISHUN AVENUE 11,2495,MILTONIA CLOSE,4126,YISHUN STREET 41
0b00a761-6440-5703-a6af-13e45be33ee0,178,BEDOK INDUSTRIAL PARK C,195,BEDOK RESERVOIR ROAD,1854,KAKI BUKIT AVENUE 5,483,CHAI CHEE LANE
1019568a-eba9-5770-9ca5-307969003f61,2925,PUNGGOL PORT ROAD,2927,PUNGGOL ROAD - TRACK 1,2919,PUNGGOL DRIVE,2928,PUNGGOL ROAD - TRACK 13
0c43f40b-d8fa-5017-9db8-cb58a3fb04e5,4031,WOODLANDS DRIVE 42,4036,WOODLANDS DRIVE 53,4034,WOODLANDS DRIVE 50,4015,WOODLANDS AVENUE 4
99c2547e-9656-51db-bcaf-4e94dfdbcce1,3126,SENGKANG EAST ROAD,57,ANCHORVALE WALK,54,ANCHORVALE LINK,3130,SENGKANG SQUARE
93e28d0e-a9e7-55bc-8232-f5f071306ba9,2423,MARSILING ROAD,2413,MARSILING INDUSTRIAL ESTATE ROAD 2,2415,MARSILING INDUSTRIAL ESTATE ROAD 4,2422,MARSILING RISE
44fd0782-6d41-5f14-8448-7c7872983574,1812,JURONG ROAD - TRACK 18,1800,JURONG EAST STREET 32,1813,JURONG ROAD - TRACK 20,1790,JURONG CANAL DRIVE
b2917425-bc5a-5fe6-8812-4d03ca868111,3521,TAMPINES CENTRAL 4,3545,TAMPINES STREET 21,3522,TAMPINES CENTRAL 5,3518,TAMPINES CENTRAL 1
12e0f2ae-7c38-5dd8-81fa-fd9fe1957e3f,2761,PASIR RIS DRIVE 6,2772,PASIR RIS STREET 12,2775,PASIR RIS STREET 41,2771,PASIR RIS STREET 11
7f7e3844-6d57-5782-9504-b7f3330330e4,1517,JALAN LIMAU KASTURI,3585,TANAH MERAH KECHIL ROAD,206,BEDOK SOUTH AVENUE 3,1699,JALAN TANJONG
b95d7d2a-7bc8-5966-bd7c-3251dceffaad,4114,YISHUN CENTRAL 1,4105,YISHUN AVENUE 2,4115,YISHUN CENTRAL 2,4113,YISHUN CENTRAL
ddecc8a5-7060-5c75-a9f7-b973cfcfb0c6,4104,YISHUN AVENUE 11,4126,YISHUN STREET 41,2495,MILTONIA CLOSE,4127,YISHUN STREET 42
48d778ac-8ad6-514e-b6ee-e6ab9c3477ff,3115,SEMBAWANG ROAD,1359,JALAN CHERPEN,1405,JALAN HIKAYAT,1638,JALAN SAJAK
b479a470-3d6f-5ab7-b427-5b6774fd164a,2776,PASIR RIS STREET 51,2761,PASIR RIS DRIVE 6,2746,PASIR RIS CENTRAL,2747,PASIR RIS CENTRAL STREET 3
09abd4ac-8f6b-5b17-92ce-a958eb8e948e,3555,TAMPINES STREET 43,3556,TAMPINES STREET 44,3557,TAMPINES STREET 45,3554,TAMPINES STREET 42
51513b33-5980-51ff-9f15-cb39bf36f249,1047,GHIM MOH ROAD,829,EAST SUSSEX LANE,3570,TAN BOON CHONG AVENUE,1419,JALAN ISTIMEWA
0159ba8a-9559-5c5d-b3c0-afce3f1035b0,1763,JELEBU ROAD,2135,LOMPANG ROAD,1010,GALISTAN AVENUE,3136,SENJA WAY
dbdf707b-32ae-58f7-9e8f-4d4911c0a8df,3166,SERANGOON NORTH AVENUE 3,1920,KENSINGTON PARK DRIVE,3164,SERANGOON NORTH AVENUE 1,706,COURT ROAD
09b2d340-86a8-53fb-9da3-c6c77f5b40b2,934,FAJAR ROAD,376,BUKIT PANJANG ROAD,155,BANGKIT ROAD,2825,PENDING ROAD
8385fffa-fc69-54a7-aab6-0ae10d5f20cf,195,BEDOK RESERVOIR ROAD,178,BEDOK INDUSTRIAL PARK C,194,BEDOK RESERVOIR CRESCENT,483,CHAI CHEE LANE
99950feb-d8b0-5b36-ae70-926d78430761,587,CHOA CHU KANG STREET 64,586,CHOA CHU KANG STREET 62,578,CHOA CHU KANG NORTH 6,579,CHOA CHU KANG NORTH 7
249dc262-3eaf-5036-9bd1-51b3df29b928,1792,JURONG EAST CENTRAL,1798,JURONG EAST STREET 24,1022,GATEWAY DRIVE,1796,JURONG EAST STREET 13
4d342cc2-239d-5f0c-a436-02882961144f,4104,YISHUN AVENUE 11,4127,YISHUN STREET 42,4109,YISHUN AVENUE 6,4125,YISHUN STREET 31
a3439111-bf2a-5427-a975-63f2c49e7949,2510,MOH GUAN TERRACE,1953,KIM CHENG STREET,885,EU CHIN STREET,2113,LIM LIAK STREET
887f1989-513a-59a0-a4a5-ec68ddebf661,186,BEDOK NORTH DRIVE,182,BEDOK NORTH AVENUE 1,188,BEDOK NORTH STREET 1,481,CHAI CHEE AVENUE
87faad22-8c78-533c-82f1-7da6f7537cd7,1019,GANGSA ROAD,2847,PETIR ROAD,1166,HAZEL PARK TERRACE,461,CASHEW ROAD
584fbd11-9f8c-5bd8-91c2-09687cbf316f,579,CHOA CHU KANG NORTH 7,572,CHOA CHU KANG CRESCENT,586,CHOA CHU KANG STREET 62,4096,YEW TEE CLOSE
ca25b960-c894-5629-a397-39128a71971c,1796,JURONG EAST STREET 13,1791,JURONG EAST AVENUE 1,1792,JURONG EAST CENTRAL,288,BOON LAY WAY
7d3f5803-0881-5652-bebc-326f76fa7227,1843,JURONG WEST STREET 76,1821,JURONG WEST CENTRAL 1,1842,JURONG WEST STREET 75,1819,JURONG WEST AVENUE 4
6590f56c-40e7-5ea0-95de-17a00cf262b4,1245,HOUGANG STREET 22,752,DEFU AVENUE 1,1407,JALAN HOCK CHYE,755,DEFU LANE 10
6ca7a156-b039-5b8a-a2d4-0b95ea16a19c,1198,HO CHING ROAD,3607,TAO CHING ROAD,4137,YUAN CHING ROAD,4141,YUNG KUANG ROAD
c182eb35-9f63-50ad-a1aa-9f98e141dc17,270,BISHAN STREET 24,3073,SECTOR B SIN MING INDUSTRIAL ESTATE,268,BISHAN STREET 22,2819,PEMIMPIN PLACE
95b3b5e9-e99c-59a2-a8ea-7ee8c15788b5,75,ANG MO KIO CENTRAL 3,96,ANG MO KIO STREET 53,71,ANG MO KIO AVENUE 8,74,ANG MO KIO CENTRAL 2
c0311040-b34c-52f4-b13b-866124ffe2e5,188,BEDOK NORTH STREET 1,186,BEDOK NORTH DRIVE,182,BEDOK NORTH AVENUE 1,175,BEDOK CENTRAL
d8873fd5-8545-529d-b2db-56c295deeb85,631,CLEMENTI AVENUE 4,632,CLEMENTI AVENUE 5,3419,SUNSET LANE,630,CLEMENTI AVENUE 3
4b61ce0c-d8e8-5a4c-becc-3281cb9ac3fc,2761,PASIR RIS DRIVE 6,2775,PASIR RIS STREET 41,2772,PASIR RIS STREET 12,2759,PASIR RIS DRIVE 3
3ac2b2d9-e6e3-5d85-a3f6-70f2c685df59,9,ADMIRALTY LINK,4011,WOODLANDS AVENUE 10,4063,WOODLANDS LINK,8,ADMIRALTY LANE
474eb278-dee2-5850-9684-03692b2d854e,3543,TAMPINES STREET 11,3510,TAMPINES AVENUE 2,3546,TAMPINES STREET 22,3544,TAMPINES STREET 12
9f807ba2-f7f1-5f95-bb31-6af735976aa7,328,BUANGKOK SOUTH FARMWAY 1,2996,RIVERVALE LANE,674,COMPASSVALE LANE,2999,RIVERVALE WALK
7f4218dc-d4fb-56a2-9e5c-5fd095c91655,3076,SEGAR ROAD,3075,SEGAR CLOSE,934,FAJAR ROAD,1762,JELAPANG ROAD
4c0ea354-5196-59b5-aad4-cd9926bf6e34,2921,PUNGGOL FIELD,2926,PUNGGOL ROAD,2918,PUNGGOL CENTRAL,2923,PUNGGOL PLACE
8658ea5a-c93b-51cf-9bb4-daee73b08b45,1830,JURONG WEST STREET 42,1811,JURONG ROAD,1829,JURONG WEST STREET 41,1816,JURONG WEST AVENUE 1
e6dae554-c920-5fbd-95d4-3738354b7180,339,BUKIT BATOK EAST AVENUE 3,349,BUKIT BATOK STREET 24,348,BUKIT BATOK STREET 23,342,BUKIT BATOK EAST AVENUE 6
8104db6d-cbb9-5337-82a3-cb4336d7b95b,3374,STREET. XAVIER'S LANE,1524,JALAN LYE KWEE,2218,LORONG BATAWI,3874,UPPER SERANGOON VIEW
dacd0dcc-c38d-5b12-af19-56eb6a6384c9,4023,WOODLANDS CIRCLE,4030,WOODLANDS DRIVE 40,4043,WOODLANDS DRIVE 70,4038,WOODLANDS DRIVE 61
745a3010-e7ff-5592-adc1-06288f0ad4b2,3470,TAH CHING ROAD,1899,KANG CHING ROAD,4137,YUAN CHING ROAD,4139,YUNG AN ROAD
54f2ce1d-baa5-5fd0-b21e-c9fe2afe72e8,87,ANG MO KIO STREET 24,85,ANG MO KIO STREET 22,86,ANG MO KIO STREET 23,88,ANG MO KIO STREET 31
d08317bf-f2ce-568b-8ce8-a22b0870a369,2204,LORONG 7 TOA PAYOH,3686,TOA PAYOH EAST,2206,LORONG 8 TOA PAYOH,2207,LORONG 8A TOA PAYOH
f20297b1-a781-555d-8ef0-92035e474d34,2178,LORONG 3 REALTY PARK,2161,LORONG 2 REALTY PARK,2140,LORONG 1 REALTY PARK,2197,LORONG 5 REALTY PARK
d6abfc85-ee0b-551c-b25c-3df09335c61a,1238,HOUGANG AVENUE 6,324,BUANGKOK DRIVE,671,COMPASSVALE BOW,1249,HOUGANG STREET 52
fb5d58db-31b2-5fbf-ae6d-20b2d351ddd8,4075,WOODLANDS STREET 81,4076,WOODLANDS STREET 82,4048,WOODLANDS DRIVE 91,4077,WOODLANDS STREET 83
0933f90d-6ae8-5b20-987f-0be4f9792004,586,CHOA CHU KANG STREET 62,4096,YEW TEE CLOSE,578,CHOA CHU KANG NORTH 6,579,CHOA CHU KANG NORTH 7
6ec20d3d-1ae9-5edd-9bd7-eef60929de1d,3124,SENGKANG EAST AVENUE,3126,SENGKANG EAST ROAD,3130,SENGKANG SQUARE,52,ANCHORVALE DRIVE
5d188938-9bd4-5ecf-ad37-2a012b7d343c,949,FERNVALE ROAD,3131,SENGKANG WEST AVENUE,948,FERNVALE LINK,3133,SENGKANG WEST WAY
f37c2c6d-452c-583b-beca-7be130ef060c,2899,POTONG PASIR AVENUE 2,2900,POTONG PASIR AVENUE 3,989,FRANCIS THOMAS DRIVE,2898,POTONG PASIR AVENUE 1
92a922bd-7181-5166-9269-fed9ae75169b,1848,JURONG WEST STREET 93,2871,PIONEER ROAD NORTH,4145,YUNNAN CRESCENT,4147,YUNNAN DRIVE 2
64c3787b-9198-5dc0-9ac0-1f3dd1ed68f2,3230,SIMEI STREET 4,3224,SIMEI LANE,3226,SIMEI ROAD,2469,MERAGI TERRACE
d6258ccc-7760-5e14-84ba-233ed1bb0f01,3551,TAMPINES STREET 33,3549,TAMPINES STREET 31,3552,TAMPINES STREET 34,3550,TAMPINES STREET 32
fb16eb19-2a17-52da-9647-685a16968579,1709,JALAN TECK WHYE,3621,TECK WHYE LANE,580,CHOA CHU KANG ROAD,3619,TECK WHYE AVENUE
8e59e261-d7d2-544e-aa6a-3f0ccaaa9d14,3543,TAMPINES STREET 11,3544,TAMPINES STREET 12,3510,TAMPINES AVENUE 2,3546,TAMPINES STREET 22
354609bf-e5c5-5846-9428-f2bfd95e05b2,52,ANCHORVALE DRIVE,2224,LORONG BUANG KOK,3124,SENGKANG EAST AVENUE,3126,SENGKANG EAST ROAD
02a69727-4651-5674-af6c-22902edab159,3110,SEMBAWANG CLOSE,3118,SEMBAWANG WAY,7,ADMIRALTY DRIVE,3112,SEMBAWANG DRIVE
ebefffcd-d57b-57ba-aadc-83f20c562461,3230,SIMEI STREET 4,1158,HARVEY CRESCENT,3224,SIMEI LANE,3231,SIMEI STREET 5
e7cda945-a1ef-5d41-b434-005d0f4a5a0e,3342,STIRLING ROAD,2464,MEI LING STREET,2459,MEI CHIN ROAD,3343,STIRLING WALK
89295ebb-04a2-5a93-b187-36c9840072b4,572,CHOA CHU KANG CRESCENT,2223,LORONG BISTARI,579,CHOA CHU KANG NORTH 7,3402,SUNGEI KADUT WAY
caa3a3fa-4f13-5d74-9731-710f7410dd13,1445,JALAN KEBUN LIMAU,133,AVA ROAD,1960,KIM KEAT CLOSE,2249,LORONG LIMAU
3c917fb0-4482-5529-9e35-513dee122975,4112,YISHUN AVENUE 9,4122,YISHUN STREET 21,4118,YISHUN INDUSTRIAL STREET 1,4123,YISHUN STREET 22
2540d976-897d-519c-8238-b28248167fc2,1584,JALAN PASAR BARU,1044,GEYLANG SERAI,1738,JALAN TURI,876,ENGKU AMAN ROAD
47e25a90-3e79-5f93-a0bd-a213a1d632d4,3121,SENG POH LANE,870,ENG WATT STREET,861,ENG HOON STREET,3122,SENG POH ROAD
5e236e82-0e34-5526-80b6-09632fafb9f4,323,BUANGKOK CRESCENT,327,BUANGKOK LINK,1253,HOUGANG STREET 93,1627,JALAN RESAK
08f67bf1-aa84-573d-87be-9e74e00d0dec,4045,WOODLANDS DRIVE 72,4018,WOODLANDS AVENUE 7,4025,WOODLANDS CRESCENT,4044,WOODLANDS DRIVE 71
fa6586e9-9b34-51ab-a3fb-caa660dc781a,3155,SERANGOON AVENUE 2,2221,LORONG BIAWAK,3156,SERANGOON AVENUE 3,3163,SERANGOON LINK
a4534e18-0500-5e96-851d-7039c33eaaf2,4132,YONG SIAK STREET,2510,MOH GUAN TERRACE,1968,KIM TIAN ROAD,524,CHAY YAN STREET
ca31af6c-e8a9-5ced-885b-317a8a9ba6aa,356,BUKIT BATOK STREET 52,341,BUKIT BATOK EAST AVENUE 5,355,BUKIT BATOK STREET 51,335,BUKIT BATOK CENTRAL
db57b26d-5124-59c5-a2cb-b599923ab498,3556,TAMPINES STREET 44,3555,TAMPINES STREET 43,3557,TAMPINES STREET 45,3554,TAMPINES STREET 42
43678094-29a9-590a-95b3-b634bf0a4fc7,189,BEDOK NORTH STREET 2,1699,JALAN TANJONG,191,BEDOK NORTH STREET 4,3585,TANAH MERAH KECHIL ROAD
8801e122-48fb-585b-aa4a-2d50d07b7e44,678,COMPASSVALE WALK,674,COMPASSVALE LANE,328,BUANGKOK SOUTH FARMWAY 1,2996,RIVERVALE LANE
87076581-0722-53be-94c7-456e0925f1d5,3630,TELOK BLANGAH RISE,380,BUKIT PURMEI ROAD,379,BUKIT PURMEI AVENUE,2536,MOUNT FABER ROAD
cee65762-517c-568e-b9b1-6b77c929e67a,2995,RIVERVALE DRIVE,2998,RIVERVALE STREET,2994,RIVERVALE CRESCENT,3357,STREET. ANNE'S WOOD
3d3345cf-db73-5cb5-8bb7-95a5113f5121,614,CIRCUIT ROAD,2220,LORONG BENGKOK,146,BALAM ROAD,613,CIRCUIT LINK
cf6bbab5-5e1c-5ab7-860a-2bd263a7e95e,617,CLARENCE LANE,222,BELVEDERE CLOSE,3350,STRATHMORE ROAD,1732,JALAN TIONG
4d84262d-8691-50e3-a970-9b3883a81b49,205,BEDOK SOUTH AVENUE 2,3137,SENNETT AVENUE,3141,SENNETT PLACE,207,BEDOK SOUTH ROAD
64a65ac5-2565-5e5a-998e-1c21da536a38,1682,JALAN SINGA,1719,JALAN TENAGA,1607,JALAN PUNAI,1850,KAKI BUKIT AVENUE 1
75507fb5-f3cc-5bd4-8376-99bde84639eb,92,ANG MO KIO STREET 43,67,ANG MO KIO AVENUE 3,93,ANG MO KIO STREET 44,64,ANG MO KIO AVENUE 10
49d26534-c38a-505e-9628-7617356d5237,2257,LORONG MELAYU,2050,LENGKONG TIGA,1408,JALAN HUSSEIN,1458,JALAN KEMBANGAN
0c8554ef-f91c-5c1e-b4f6-48dd674b29bc,9,ADMIRALTY LINK,8,ADMIRALTY LANE,4011,WOODLANDS AVENUE 10,4063,WOODLANDS LINK
9a38d188-d078-5288-9c2f-59ff9c72465d,4123,YISHUN STREET 22,4124,YISHUN STREET 23,4121,YISHUN STREET 20,4117,YISHUN INDUSTRIAL PARK A
958eb1bf-e8ea-5225-8f41-59f2e9d92114,4076,WOODLANDS STREET 82,4075,WOODLANDS STREET 81,4048,WOODLANDS DRIVE 91,4077,WOODLANDS STREET 83
056e3dd3-3d94-55ae-8662-bd27ee91a3b7,2400,MARINE PARADE ROAD,2401,MARINE TERRACE,2397,MARINE CRESCENT,825,EAST COAST PARKWAY
00a5b1d3-64c0-586f-be9e-988aee128c13,190,BEDOK NORTH STREET 3,187,BEDOK NORTH ROAD,183,BEDOK NORTH AVENUE 2,184,BEDOK NORTH AVENUE 3
ceac0c1c-8c3a-5683-a92b-5ec9e91abc03,2921,PUNGGOL FIELD,2923,PUNGGOL PLACE,2918,PUNGGOL CENTRAL,2926,PUNGGOL ROAD
ac646032-6b4d-505f-b078-bf5301bd7e52,1248,HOUGANG STREET 51,329,BUANGKOK VIEW,326,BUANGKOK GREEN,1249,HOUGANG STREET 52
e0f3e4d7-3985-5d2e-b047-fe317eb178b0,4112,YISHUN AVENUE 9,4125,YISHUN STREET 31,4109,YISHUN AVENUE 6,4122,YISHUN STREET 21
37dbc8bb-0f1d-5077-b7cd-8fa03645d92a,155,BANGKIT ROAD,2825,PENDING ROAD,376,BUKIT PANJANG ROAD,43,ALMOND CRESCENT
bdc9a65b-836f-59a8-9d0a-b1351076f4db,1019,GANGSA ROAD,376,BUKIT PANJANG ROAD,2135,LOMPANG ROAD,2847,PETIR ROAD
178a6ff3-49b9-5c05-ac23-975ab14f3967,3556,TAMPINES STREET 44,3557,TAMPINES STREET 45,3555,TAMPINES STREET 43,3554,TAMPINES STREET 42
aeb90f2b-3e27-547c-b22c-9193eb8a7257,693,CORPORATION DRIVE,4144,YUNG SHENG ROAD,985,FOURTH CHIN BEE ROAD,4139,YUNG AN ROAD
9d56ed86-617a-5a94-90ac-933a837446c7,1826,JURONG WEST STREET 24,1818,JURONG WEST AVENUE 3,1828,JURONG WEST STREET 26,1824,JURONG WEST STREET 22
88fa0316-3070-59f9-82e8-7c5ee4c20a9d,190,BEDOK NORTH STREET 3,183,BEDOK NORTH AVENUE 2,187,BEDOK NORTH ROAD,184,BEDOK NORTH AVENUE 3
f82a588c-8d7e-52b9-a17e-b09d74c071e7,57,ANCHORVALE WALK,54,ANCHORVALE LINK,55,ANCHORVALE ROAD,52,ANCHORVALE DRIVE
144b5764-bdc9-5a52-8b7e-1a1e398387d9,3686,TOA PAYOH EAST,1959,KIM KEAT AVENUE,1962,KIM KEAT LINK,2204,LORONG 7 TOA PAYOH
eea33ce4-596d-5123-a408-35b9aecffe0e,3116,SEMBAWANG VISTA,2658,OLD NELSON ROAD,3109,SEMBAWANG AVENUE,3108,SEMBAWANG ALLEY
25a7f505-e2f6-5cb1-a041-43a22b31a8dc,55,ANCHORVALE ROAD,57,ANCHORVALE WALK,54,ANCHORVALE LINK,53,ANCHORVALE LANE
3809348d-11f4-5e6b-a344-ec80d072d9de,3134,SENJA LINK,3135,SENJA ROAD,1762,JELAPANG ROAD,3051,SAUJANA ROAD
cbf3a09c-1749-548e-993c-e480999d0095,3219,SILAT ROAD,3220,SILAT WALK,3218,SILAT AVENUE,3288,SPOONER ROAD
eb39a0dd-f319-5993-ae7a-56a11554a5e5,4122,YISHUN STREET 21,4121,YISHUN STREET 20,4123,YISHUN STREET 22,4116,YISHUN CENTRAL SERVICE ROAD
b47333f8-20fb-5e8d-87ab-9a0c221bccf0,2995,RIVERVALE DRIVE,2998,RIVERVALE STREET,2994,RIVERVALE CRESCENT,3527,TAMPINES EXPRESSWAY
7b342b14-7b78-5188-9e89-b84f5d369230,572,CHOA CHU KANG CRESCENT,3392,SUNGEI KADUT AVENUE,3402,SUNGEI KADUT WAY,579,CHOA CHU KANG NORTH 7
360b948f-9970-5738-badf-84607d96cb10,1988,KLANG ROAD,2946,RACE COURSE LANE,1987,KLANG LANE,1979,KINTA ROAD
76b33cab-5183-5208-824d-d7afeeb1002b,665,COMMONWEALTH AVENUE WEST,629,CLEMENTI AVENUE 2,632,CLEMENTI AVENUE 5,637,CLEMENTI ROAD
e6ec5890-24ee-55e3-bfdf-30a8146f4326,2410,MARSILING DRIVE,2423,MARSILING ROAD,2413,MARSILING INDUSTRIAL ESTATE ROAD 2,2421,MARSILING LANE
02fa7eff-4941-5c4c-a7c0-f0220ebf257d,3018,ROSEWOOD DRIVE,4009,WOODHAVEN DRIVE,3287,SOUTH WOODLANDS WAY,4073,WOODLANDS STREET 32
e863c151-70db-5d8b-91da-c8c97c4516a8,9,ADMIRALTY LINK,4063,WOODLANDS LINK,4011,WOODLANDS AVENUE 10,8,ADMIRALTY LANE
b1efb0db-66d7-5fa2-b96e-e28680c791a9,2761,PASIR RIS DRIVE 6,2775,PASIR RIS STREET 41,2760,PASIR RIS DRIVE 4,2772,PASIR RIS STREET 12
7612ad02-ca59-57b9-8092-6df31b885fcb,2968,REDHILL LANE,1169,HENDERSON CRESCENT,372,BUKIT MERAH VIEW,2967,REDHILL CLOSE
4d046168-4f85-5abc-9bac-fb6089cce737,284,BOON KENG ROAD,2846,PETALING ROAD,3978,WHAMPOA WEST,1272,IDRIS ROAD
6f1c1120-9299-503a-b74f-803165bcb067,672,COMPASSVALE CRESCENT,1551,JALAN MERDU,2926,PUNGGOL ROAD,677,COMPASSVALE STREET
8967b7e4-4787-5d0b-8a45-44363dd71ede,4070,WOODLANDS STREET 12,4071,WOODLANDS STREET 13,4069,WOODLANDS STREET 11,4014,WOODLANDS AVENUE 3
2b723003-0f87-5892-91de-f4dc0ba3a8f8,3654,TESSENSOHN ROAD,3253,SING JOO WALK,1773,JOO AVENUE,2842,PERUMAL ROAD
98871093-f018-556c-bbcb-30037387cc99,1248,HOUGANG STREET 51,329,BUANGKOK VIEW,326,BUANGKOK GREEN,1251,HOUGANG STREET 91
f5e2e17a-bed7-541d-9ec3-441f5ae10093,2201,LORONG 6 TOA PAYOH,2198,LORONG 5 TOA PAYOH,2192,LORONG 4 TOA PAYOH,2204,LORONG 7 TOA PAYOH
177495f8-ad44-5c2b-9f8c-4bd145235338,2210,LORONG AH SOO,1594,JALAN PELIKAT,16,AH SOO WALK,3486,TAI KENG TERRACE
110970b2-c198-547f-b448-dc9cf1f8996c,189,BEDOK NORTH STREET 2,191,BEDOK NORTH STREET 4,2721,PARI DEDAP WALK,1699,JALAN TANJONG
6000e69a-1543-5596-a49a-028daf11905a,1798,JURONG EAST STREET 24,1791,JURONG EAST AVENUE 1,1792,JURONG EAST CENTRAL,1800,JURONG EAST STREET 32
339be83b-dece-52de-a936-b7f04fe3184e,4131,YISHUN STREET 81,4107,YISHUN AVENUE 4,4128,YISHUN STREET 61,4103,YISHUN AVENUE 1
ead900bd-5c59-52e4-bbe7-536f3305be0e,3133,SENGKANG WEST WAY,949,FERNVALE ROAD,2243,LORONG KESUM,2290,LORONG TANGGAM
349cc961-221a-5364-a637-1ef1bae0fc5c,3287,SOUTH WOODLANDS WAY,4068,WOODLANDS SQUARE,4013,WOODLANDS AVENUE 2,3286,SOUTH WOODLANDS DRIVE
a0baa2a9-a668-5a27-b27d-2de72d2036ae,205,BEDOK SOUTH AVENUE 2,207,BEDOK SOUTH ROAD,206,BEDOK SOUTH AVENUE 3,3143,SENNETT TERRACE
3242792d-dc3b-5559-b3f2-06a0aa7d8bca,340,BUKIT BATOK EAST AVENUE 4,338,BUKIT BATOK EAST AVENUE 2,1191,HILLVIEW TERRACE,342,BUKIT BATOK EAST AVENUE 6
cdc2d4f7-323d-5fa0-90cf-7bb58a7fc929,3126,SENGKANG EAST ROAD,3124,SENGKANG EAST AVENUE,52,ANCHORVALE DRIVE,3130,SENGKANG SQUARE
677dec10-27ba-5cfe-a4d0-ccd9125b954d,3556,TAMPINES STREET 44,3554,TAMPINES STREET 42,3555,TAMPINES STREET 43,3557,TAMPINES STREET 45
fb4ee995-6f51-5836-97ed-a68d789482c5,664,COMMONWEALTH AVENUE,2942,QUEENSWAY,2944,QUEENSWAY UNDERPASS,2373,MARGARET CLOSE
fc6ac2d5-01cb-5ffd-9e95-8cac75244cc5,155,BANGKIT ROAD,43,ALMOND CRESCENT,2825,PENDING ROAD,42,ALMOND AVENUE
67964881-b078-5d8e-918a-8df9ad49ea95,4043,WOODLANDS DRIVE 70,4018,WOODLANDS AVENUE 7,4044,WOODLANDS DRIVE 71,4023,WOODLANDS CIRCLE
e6515e8f-f642-5366-961a-645e9a50c05e,4106,YISHUN AVENUE 3,4115,YISHUN CENTRAL 2,4128,YISHUN STREET 61,4105,YISHUN AVENUE 2
dc16953c-6d6e-5c31-a5a3-0d20c9f96796,2932,PUNGGOL WAY,2931,PUNGGOL WALK,3385,SUMANG WALK,2923,PUNGGOL PLACE
a28ef5f2-1acb-5340-a588-f7063bcf4dae,52,ANCHORVALE DRIVE,54,ANCHORVALE LINK,3126,SENGKANG EAST ROAD,57,ANCHORVALE WALK
62830fff-3ae2-5b09-9dd9-2b36f557a388,2303,LOWER DELTA ROAD,1544,JALAN MEMBINA BARAT,1543,JALAN MEMBINA,1342,JALAN BUKIT MERAH
ffe9858e-926c-5b0a-8ab2-896bfa2b89e5,3558,TAMPINES STREET 71,3563,TAMPINES STREET 83,3564,TAMPINES STREET 84,3514,TAMPINES AVENUE 6
7a87e249-8b9b-55d3-a4ed-14f6abdfce91,98,ANG MO KIO STREET 61,70,ANG MO KIO AVENUE 6,75,ANG MO KIO CENTRAL 3,74,ANG MO KIO CENTRAL 2
