amenity_id,amenity_type,planning_area,footfall,is_heartland
08469dc3-e80f-5f8a-9365-86b59d42e52c,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
afe8389a-daad-5bb7-bf99-c21c2f36ddc6,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
573726c2-0b72-531f-ac6c-f14a5df6ec92,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
ca8380d9-2f6c-517b-960e-1177a5109db0,hdb_buildings,SENGKANG,1315.2173913043478,True
654c15a9-1cb2-5c5f-82c8-a5446580f844,hdb_buildings,BISHAN,2206.642599277978,True
ce79981f-5b2e-5ba8-a243-2e48054b2794,hdb_buildings,CLEMENTI,2671.9087136929456,True
7117ea42-2eed-5145-9cbc-05e51e02b740,hdb_buildings,BEDOK,3247.788944723618,True
ce3df6c0-65c9-51f9-8f3f-59f383405a06,hdb_buildings,SEMBAWANG,6550.439189189189,True
d36dccaa-5b0f-5412-934a-83ecb7fb8f0b,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
f231c3df-2807-5b11-9f05-a3f0f6277f01,hdb_buildings,PUNGGOL,1813.4590163934427,True
98e966fa-a5ea-56ad-969f-0ef7aef65515,hdb_buildings,HOUGANG,1725.7566302652108,True
54ad2ee8-aab1-5dc2-8d22-f69b01731372,hdb_buildings,TOA PAYOH,2981.6981132075475,True
fedaf852-c891-53ec-8592-a8893609b11e,hdb_buildings,BEDOK,3247.788944723618,True
842145a2-2a00-5748-a6d4-6ed64f7584d1,hdb_buildings,BISHAN,2206.642599277978,True
baa85201-0057-5f08-97fc-6d8cdb7c298d,hdb_buildings,TAMPINES,713.2322053675613,True
cc9a12bf-e257-5cce-878e-bdb7096efe5a,hdb_buildings,BEDOK,3247.788944723618,True
fca09ef7-1335-56db-90a3-de38401d25c7,hdb_buildings,BEDOK,3247.788944723618,True
f151cf60-1cf2-53a0-b747-8416f0c9e5ad,hdb_buildings,YISHUN,2777.836676217765,True
580a1f8f-165d-57fc-9b3c-58d1a5a24367,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
34984bdd-feb2-5ba1-90ec-1d91ca66aa8a,hdb_buildings,HOUGANG,1651.7160686427455,True
383e2ae3-8e7b-58d9-b86b-dbf715275b1c,hdb_buildings,BEDOK,3247.788944723618,True
c3a1da92-6458-54e9-a507-96a060de6709,hdb_buildings,PASIR RIS,3714.4252873563214,True
3eab8b19-bbc4-5b66-8cd0-f4207488a571,hdb_buildings,BEDOK,3247.788944723618,True
f76e8646-afc8-5b95-83e9-3cdb3ab0e5cd,hdb_buildings,TAMPINES,2262.4620770128354,True
e6c15efd-5278-51b4-87d6-8bc8d22d705d,hdb_buildings,JURONG WEST,2205.836177474403,True
1f1e452a-7de6-58d9-886e-ea880f6268cc,hdb_buildings,BEDOK,3247.788944723618,True
484b6b83-a9d7-54af-9ad8-b39f7c562cc5,hdb_buildings,PUNGGOL,3178.5737704918033,True
27541af9-da47-5ad6-a60d-34bda833baf4,hdb_buildings,KALLANG,7316.7169811320755,True
af23ecf3-49bd-5d19-8ed5-265c22445033,hdb_buildings,JURONG WEST,2205.836177474403,True
77d61bef-201f-5721-b40a-ca9f2bba4c78,hdb_buildings,SENGKANG,2408.608695652174,True
85c3e19a-9f3d-5e31-93bc-95f1ebe97bc5,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
b0201d73-b444-54f8-937b-4d878d36096c,hdb_buildings,QUEENSTOWN,3267.746913580247,True
e054cf1d-cdc9-52d3-9ae2-a14a341ab6cb,hdb_buildings,HOUGANG,1651.7160686427455,True
f760efae-12df-556e-ad99-87234f6b0b3d,hdb_buildings,SEMBAWANG,3576.8581081081084,True
7008028f-b0af-56ed-afec-5263d0d214e0,hdb_buildings,TAMPINES,1235.4142357059511,True
8c2c2db7-dba2-584b-8b17-8442f10dc85c,hdb_buildings,JURONG WEST,1204.4937428896474,True
b6a1f983-ec7d-59fa-84be-e3ac30097ad7,hdb_buildings,SEMBAWANG,3576.8581081081084,True
116d1093-f0a2-5e09-8ede-47082eba4a8c,hdb_buildings,PASIR RIS,2028.2567049808429,True
f5f89aab-b122-58cc-91f8-00c610e58857,hdb_buildings,SENGKANG,1315.2173913043478,True
c54b95e0-6157-57bb-86e6-bed63809d939,hdb_buildings,BEDOK,3247.788944723618,True
c8c02af1-b105-57de-a2c3-f01cb49028d2,hdb_buildings,WOODLANDS,2289.1735537190084,True
24fa228f-1258-504f-809c-348355598e86,hdb_buildings,JURONG WEST,2205.836177474403,True
a2dacc54-4c85-52cb-a1d8-1b55b92caa9c,hdb_buildings,YISHUN,2777.836676217765,True
9a07c80f-fb60-5845-9745-9bdd296d990f,hdb_buildings,TAMPINES,2262.4620770128354,True
8c40af65-e1aa-5269-a339-369dcc15d10b,hdb_buildings,SENGKANG,2408.608695652174,True
4ab559e9-6152-5de0-921e-2ff2423daedc,hdb_buildings,KALLANG,7316.7169811320755,True
b9960789-d202-5608-b307-03af47409080,hdb_buildings,TOA PAYOH,5226.226415094339,True
9f215ef5-38f7-5c95-89b2-ae9384c51a87,hdb_buildings,TAMPINES,2262.4620770128354,True
cc2b416d-fca3-5b0b-80b8-50a1419b87bd,hdb_buildings,WOODLANDS,2289.1735537190084,True
63fefc51-c190-59e8-8819-a8f639118f6e,hdb_buildings,WOODLANDS,2289.1735537190084,True
07b97ae5-cad7-5c16-8426-c1b619cc544f,hdb_buildings,CLEMENTI,2671.9087136929456,True
39a5027b-21e9-5863-9591-07d5334e709a,hdb_buildings,ROCHOR,14309.555555555555,False
27a8eb3b-a25a-5352-88ca-d06726b7cad1,hdb_buildings,JURONG WEST,732.5711035267349,True
b3c65b5e-1712-5303-8e01-d21b6c80f45d,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
16a01e37-7b0d-5bbc-9b73-a7d1d12dbd86,hdb_buildings,QUEENSTOWN,3267.746913580247,True
762bcaa8-0eea-542b-b684-0bec512896f9,hdb_buildings,BEDOK,3247.788944723618,True
f981881b-60d0-5568-b60a-583a53976caa,hdb_buildings,WOODLANDS,2289.1735537190084,True
fecaa961-7bad-589c-9a79-3ddc7ecc4578,hdb_buildings,ROCHOR,43087.33333333333,False
77087b19-66f5-5989-ab22-fb16451f109e,hdb_buildings,BEDOK,3247.788944723618,True
b40bae2c-fb89-5b53-aecf-0e54cc910f6f,hdb_buildings,CLEMENTI,2671.9087136929456,True
a57272ea-dddd-50e7-98c5-3cf43c6605f3,hdb_buildings,SERANGOON,2515.3515625,True
13f0c75a-27cf-5b71-8f32-e2ed18274d98,hdb_buildings,BEDOK,3247.788944723618,True
f35dc995-6562-5b8f-92b5-b480b3c85974,hdb_buildings,BISHAN,2206.642599277978,True
994a0044-e698-5932-8341-69c76ffa1d71,hdb_buildings,BEDOK,3247.788944723618,True
21e16a7f-4b36-5394-ada3-b99e3d045c06,hdb_buildings,QUEENSTOWN,5984.351851851852,True
4a2f4443-f8d6-5c6f-b989-d6d39633c62a,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
6ccc23ae-f3fb-57c2-87ff-06c25887846d,hdb_buildings,WOODLANDS,1587.3553719008264,True
ee965091-95ef-5064-9ace-4518b0095f87,hdb_buildings,SEMBAWANG,4542.195945945946,True
78642b72-a618-5497-ab51-616fac580866,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
3329bd5b-ba42-520c-aac1-5545a1dbf432,hdb_buildings,QUEENSTOWN,3267.746913580247,True
a4483c01-cd60-5e57-921c-06817b801ce5,hdb_buildings,GEYLANG,3247.6993865030677,True
0a01017b-b3d5-51cc-9686-9df9477f0ad1,hdb_buildings,QUEENSTOWN,3267.746913580247,True
db9e10ca-15ea-5184-9cec-c12b2258d200,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
047ae17e-b869-5fc8-94a0-5f33e7df13df,hdb_buildings,ANG MO KIO,2546.9955156950673,True
22a93f7d-b949-5d30-8131-34756d12cc83,hdb_buildings,SENGKANG,1411.1304347826087,True
cbb55392-c946-5a46-8692-8cfcc6d245e7,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
bea627d7-253f-511e-8c78-4d93e3f2e9ea,hdb_buildings,YISHUN,1386.6618911174787,True
fbee748e-8bd4-53b5-be8f-00e4bad0a0d4,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
900123cc-f846-585e-8d03-187610b0974e,hdb_buildings,SERANGOON,4321.1328125,True
998637c3-ba47-5589-b352-3b26189901fc,hdb_buildings,SERANGOON,4321.1328125,True
4bb7f3c9-43f3-55ae-b147-12537ebbc881,hdb_buildings,PUNGGOL,1813.4590163934427,True
5d78e0c7-39a8-5d47-980b-fb8e33830cf6,hdb_buildings,HOUGANG,1725.7566302652108,True
e6e559b2-668d-57fb-b382-1d958cced4e0,hdb_buildings,SEMBAWANG,3737.195945945946,True
f91d5687-156b-5b44-976f-02a237da2f4d,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
6e49114a-e596-5637-b63f-37763d12bfed,hdb_buildings,JURONG EAST,5131.641221374046,True
9207021b-1582-5bbe-ab00-46979c168644,hdb_buildings,TOA PAYOH,3623.9622641509436,True
65e2da80-d493-5a67-bd30-4d4feadae558,hdb_buildings,BEDOK,3247.788944723618,True
c9ea608c-0ae4-5360-a89c-ffc9582b2d19,hdb_buildings,SENGKANG,2408.608695652174,True
8a3191a5-1c34-5b15-9bc1-9fcb6c84209c,hdb_buildings,QUEENSTOWN,5984.351851851852,True
adb9d836-c933-5f0b-956f-1c5799f47bec,hdb_buildings,HOUGANG,3024.851794071763,True
ec700913-5121-5cea-94b7-ba4e87769a2a,hdb_buildings,JURONG WEST,2205.836177474403,True
070e0232-2c61-555e-ad64-8937f4744b00,hdb_buildings,WOODLANDS,2289.1735537190084,True
586719f8-516b-5bae-942d-7c98ed471883,hdb_buildings,PUNGGOL,3178.5737704918033,True
c64366dd-e08f-55df-83d3-a6df45c83daf,hdb_buildings,TAMPINES,2262.4620770128354,True
b920ded7-79ff-5f1a-8ee5-1e961aeb944e,hdb_buildings,QUEENSTOWN,5984.351851851852,True
5027d2b4-0286-50b0-bdc8-7654bec81ac8,hdb_buildings,SENGKANG,2408.608695652174,True
c4a81c74-3b63-5c96-83ef-31abe202f424,hdb_buildings,ANG MO KIO,2546.9955156950673,True
323e926f-88ce-583c-bb62-e7e56e5ebc48,hdb_buildings,TAMPINES,1325.507584597433,True
22e8c07a-138b-5d52-ae1c-7eafc092d86c,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
721171de-428e-5978-ad5c-66dcfbe2311b,hdb_buildings,PUNGGOL,2204.0819672131147,True
59cb7998-f760-53eb-83ea-c31b31485b8f,hdb_buildings,YISHUN,1926.2034383954153,True
3bc236f0-26f7-554f-9c17-9e259da3a07f,hdb_buildings,KALLANG,5073.5471698113215,True
de9c7e5d-ed84-57b7-b663-74fe2d82cce1,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
93356f99-988f-5484-ae07-581b84f73505,hdb_buildings,PUNGGOL,2204.0819672131147,True
8ce7bd72-657f-5c68-97d3-db09e6195c60,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
c87604cf-ff3f-54ea-bccf-bc06aee231ed,hdb_buildings,CLEMENTI,2671.9087136929456,True
da4b2ef2-adc6-5db5-b8cf-5e1b60f364f8,hdb_buildings,SEMBAWANG,2175.439189189189,True
f86d98cb-bffd-51d9-ab38-035758aaa5ad,hdb_buildings,YISHUN,922.5358166189112,True
28ea02c3-c27a-524a-b87b-0d3532f66df1,hdb_buildings,SERANGOON,2515.3515625,True
383afff5-b829-57e4-a6a4-6bd1ff8e23fb,hdb_buildings,SENGKANG,799.9130434782609,True
576b1775-a609-57bb-9d03-196964d837f5,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
1f3f58d2-4691-5887-9adf-a27ffec8041e,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
84dea501-238b-58ed-a3c6-974ac71643af,hdb_buildings,CLEMENTI,2671.9087136929456,True
79ba5758-ad60-5be6-97da-829de88206aa,hdb_buildings,YISHUN,922.5358166189112,True
7cd47cb3-4560-56cc-9404-22e777f8a6c5,hdb_buildings,BEDOK,3247.788944723618,True
95eac814-78eb-58d6-95c6-6e3278d5196e,hdb_buildings,GEYLANG,5947.638036809816,True
e4dd9b71-4813-53b7-a4a6-eae44098e417,hdb_buildings,QUEENSTOWN,5984.351851851852,True
c85ffff3-40e5-5661-86e3-a57d58592108,hdb_buildings,GEYLANG,5947.638036809816,True
c0caaffa-598a-5701-bfb8-ffa9ab4be964,hdb_buildings,BEDOK,3247.788944723618,True
4122b86e-c20d-5209-93d6-47a4c00dbda1,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
f208a2d7-b09b-53d7-8e96-087ffeb82cf4,hdb_buildings,KALLANG,5073.5471698113215,True
3c67d0a9-fa93-59a3-a958-93e14c391124,hdb_buildings,PASIR RIS,2575.6513409961685,True
798a8ace-831c-5beb-99ff-334e331c3650,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
f423ecd2-e8b5-5c85-8c91-226f95611d33,hdb_buildings,BEDOK,3247.788944723618,True
c5b4ce96-4401-522c-a97a-3a418fd84f09,hdb_buildings,TAMPINES,2262.4620770128354,True
9a6208ae-66c2-5558-b25a-bde452cc58c2,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
25d52149-ee75-51f9-b081-95aed932a81f,hdb_buildings,JURONG EAST,3694.236641221374,True
2f45dd54-f3c7-580d-9910-49f30ad71921,hdb_buildings,JURONG EAST,3694.236641221374,True
361ff7aa-1b69-5cd0-8c47-f290ca9807f4,hdb_buildings,YISHUN,1386.6618911174787,True
b54cb040-c4ee-5b50-8b40-ef637a5a0131,hdb_buildings,HOUGANG,1509.96879875195,True
4317ee2e-51b5-59b9-b490-d34c1f80ec6d,hdb_buildings,YISHUN,1386.6618911174787,True
aad9ac0c-0364-5a51-873b-fbaf3fa70510,hdb_buildings,HOUGANG,1509.96879875195,True
8b1155c3-700d-5061-ad19-8500de413c27,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
b0654987-7582-5d0b-8b12-967d1b0b7bb0,hdb_buildings,SENGKANG,1374.1739130434783,True
852ae45f-a6fc-57eb-9879-6ecb1bea3175,hdb_buildings,BEDOK,3247.788944723618,True
5ff09e1c-5ca5-50cb-8931-0680878f664a,hdb_buildings,KALLANG,7316.7169811320755,True
99324c92-35ed-56e6-b9af-71c5fda6875e,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
40fe1e74-30fd-5933-b78d-08fc0ba57a94,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
2bf8f73c-42b1-5ad4-8b78-12d7dd0e9c07,hdb_buildings,SERANGOON,4135.7421875,True
d3515916-853e-5065-89a8-5291f4bedb87,hdb_buildings,TAMPINES,1235.4142357059511,True
8af28750-ead2-5a16-b3d5-16cd7228169d,hdb_buildings,PASIR RIS,2028.2567049808429,True
1a710060-284d-542a-8214-c589e9499562,hdb_buildings,JURONG WEST,1204.4937428896474,True
8f952bb1-55a1-5ad0-a9bf-ad944e7331dc,hdb_buildings,BISHAN,2206.642599277978,True
12785b7f-d1e0-5692-8b80-26ba57d675fd,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
9863c766-a710-54b6-a743-9e98d99595b1,hdb_buildings,SERANGOON,3780.8203125,True
1438533d-18fe-55b6-9430-f79c30b58f34,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
30172f3b-b0d0-5055-96dd-c3c7447df139,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
819ef79a-1d07-5b59-ae04-29051af1f496,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
8351480d-fe66-51d2-be45-d4fdae3c73b7,hdb_buildings,SENGKANG,1374.1739130434783,True
21493d8c-0c5e-5020-bb0c-657b9ad5d43b,hdb_buildings,YISHUN,1584.8280802292263,True
f38a9e20-5232-56b2-a82a-1f2d0b758335,hdb_buildings,WOODLANDS,1306.0330578512398,True
16f1856c-18d2-536f-838c-4172af821dff,hdb_buildings,HOUGANG,1725.7566302652108,True
c43b9c4c-790b-5193-9fbf-65a78631943a,hdb_buildings,JURONG WEST,1258.4869169510807,True
ed9069e3-a30c-5c6e-9084-2674a8b2d075,hdb_buildings,OUTRAM,21273.26923076923,False
bde9401b-8e06-57da-aef7-4274cf4a081d,hdb_buildings,BEDOK,3247.788944723618,True
58ea1414-30b7-5da0-93ad-f8b2423ddd45,hdb_buildings,WOODLANDS,2289.1735537190084,True
62881a9a-db5b-5e46-bbf2-687e7c6c7924,hdb_buildings,PASIR RIS,3714.4252873563214,True
078afa70-5770-54e8-86d8-9051ab4678f9,hdb_buildings,PUNGGOL,3178.5737704918033,True
5fb8d595-1ee9-5711-acc3-1ed98c8b925f,hdb_buildings,JURONG WEST,2205.836177474403,True
8dc10633-4bb8-50fa-b4a5-264413584ed1,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
f5f761de-051a-5cdf-888a-cf405a43fc3c,hdb_buildings,YISHUN,1926.2034383954153,True
d01378b1-4d7e-5f33-a841-3c26268ec70a,hdb_buildings,ANG MO KIO,2546.9955156950673,True
9e00eae8-25ba-5b12-be5f-9acc3df84a21,hdb_buildings,PASIR RIS,2176.168582375479,True
31e51e08-d010-5a17-b8cb-ddcd77f695d3,hdb_buildings,PASIR RIS,2176.168582375479,True
012ab904-3229-536f-8d03-4de38592c7fb,hdb_buildings,HOUGANG,1772.1684867394697,True
e4c3d42f-7e8a-54ec-80d6-b11c3486801f,hdb_buildings,PASIR RIS,2176.168582375479,True
9ac7dbc8-0442-5a05-971f-5676b4bbb23c,hdb_buildings,SENGKANG,1411.1304347826087,True
32923bd8-b964-5f86-b71c-4cb076bba19c,hdb_buildings,WOODLANDS,1341.1570247933882,True
c8a0cac6-7e7f-5e07-9f52-9e0bba613628,hdb_buildings,TAMPINES,1325.507584597433,True
c79c3881-bb14-59f2-ae2d-93ff40aba42d,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
1d8f739b-28cb-58af-b499-9f76157b3fef,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
53008dbc-bff7-507b-87e8-1522550e5959,hdb_buildings,SEMBAWANG,3269.8986486486488,True
67b1a8b7-1e18-5d93-ac31-e56eb0d67f82,hdb_buildings,YISHUN,1386.6618911174787,True
ea0a49f8-ea4f-5fbc-ab0b-c69299ec9c33,hdb_buildings,TAMPINES,1129.3932322053674,True
8b7c2c70-377e-5bc8-a57c-b1c44dd91a7c,hdb_buildings,SERANGOON,3780.8203125,True
794d2cf2-a3c5-56ae-bbf9-13cea71e832f,hdb_buildings,QUEENSTOWN,2987.314814814815,True
f1aa2274-3191-5a41-80e1-113b4d2e1458,hdb_buildings,JURONG EAST,3694.236641221374,True
14ce1f4c-2883-55db-a660-fd39d698f63d,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
55c54f89-40a3-59c5-af73-1ea40ec0fe59,hdb_buildings,PUNGGOL,1586.704918032787,True
59b820cd-0b23-56a8-a694-d43e8ac7f620,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
10535fb6-8c4e-55e2-8fb5-e05d6d8fbff6,hdb_buildings,YISHUN,1386.6618911174787,True
ea8aeda6-3339-5e20-88b9-9d7513a6ce0a,hdb_buildings,YISHUN,1386.6618911174787,True
e227b565-3c1f-5252-aa48-f1c3d14739c4,hdb_buildings,PASIR RIS,1854.1954022988505,True
6ca16e6d-27f4-53d5-9381-6596227f7062,hdb_buildings,WOODLANDS,1142.7272727272727,True
b502b09b-7510-59f1-95a8-2f6d006eda34,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
90c29556-4314-5add-9e52-96d0bbc2fb67,hdb_buildings,TAMPINES,1129.3932322053674,True
d9df9b9f-8b33-5dff-b3cd-f2d04be9690c,hdb_buildings,BUKIT MERAH,1838.1076388888887,True
e1f7bc58-61cf-59c1-b53b-86795f7f718f,hdb_buildings,JURONG EAST,4041.030534351145,True
a7ec0768-7dc4-54a0-b24d-9dd82eef7c2f,hdb_buildings,JURONG EAST,4041.030534351145,True
296c6264-d969-5ff8-b82d-32b88ec227e1,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
1822c746-8aff-53dd-be29-7b8b77794f06,hdb_buildings,JURONG EAST,5131.641221374046,True
5d74f9b1-1138-5b46-992b-40afbcfd42d2,hdb_buildings,WOODLANDS,1587.3553719008264,True
4760457a-9459-5ed9-a03c-5c522b31a320,hdb_buildings,YISHUN,1926.2034383954153,True
844378a6-672c-5eb8-acdf-ab72cde3c988,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
df82adfd-8593-5c19-818a-5d22d4e8444d,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
9065b142-67a8-5a52-84cb-70217355d3d1,hdb_buildings,PASIR RIS,2119.176245210728,True
0ec08fa9-90c8-5da3-9cdc-34467ef32a47,hdb_buildings,ANG MO KIO,2546.9955156950673,True
b51238fc-fb8c-5186-8cd4-14df927809ce,hdb_buildings,PUNGGOL,1862.2295081967213,True
12ffe63a-4732-587f-ab42-15d498a25eb2,hdb_buildings,HOUGANG,1772.1684867394697,True
10952ced-de26-5fb7-9712-3bf4cbf22bc5,hdb_buildings,JURONG WEST,1292.3321956769057,True
b6efeec9-b853-56b2-9572-f96449eea5a4,hdb_buildings,TAMPINES,1325.507584597433,True
dd56aece-dbe0-5c59-8f08-e3957698d99a,hdb_buildings,BEDOK,3247.788944723618,True
c8fd6b8a-d2b4-5991-a348-cd41b30bf125,hdb_buildings,TAMPINES,2262.4620770128354,True
5c9ca9d0-fc11-5a04-9751-c34ea08c2d10,hdb_buildings,ANG MO KIO,2546.9955156950673,True
75eda7bd-7ba1-5719-b498-6c8493acbdfb,hdb_buildings,JURONG WEST,1292.3321956769057,True
36a72eea-a468-5be5-a3fa-82cf9de7c645,hdb_buildings,SENGKANG,1411.1304347826087,True
d230fc98-af1e-56ce-ad99-327395c0f3ec,hdb_buildings,PASIR RIS,2176.168582375479,True
fed11478-d6e7-584e-8f99-d24bd25112cc,hdb_buildings,YISHUN,1627.4498567335243,True
27890e88-b0d5-5841-aa64-c4b3104f9464,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
3cbabe78-e036-52ad-9b62-ad7199713ba1,hdb_buildings,SENGKANG,1202.3478260869565,True
26792388-d366-5f63-9e63-5f2201d38638,hdb_buildings,PASIR RIS,1854.1954022988505,True
2a1c1471-275f-52f6-b3cf-5bf24d4d095f,hdb_buildings,QUEENSTOWN,2987.314814814815,True
d4221f5c-cda7-5872-b8e8-e25bd52298ac,hdb_buildings,PASIR RIS,1854.1954022988505,True
bcfded80-fb4c-5d8c-979d-bab31e7ec3cd,hdb_buildings,YISHUN,1386.6618911174787,True
0df144fe-de91-5299-9819-d5cb83ef45f9,hdb_buildings,HOUGANG,1509.96879875195,True
dddbb65f-18f0-52ec-a664-65b9f53699f1,hdb_buildings,YISHUN,1386.6618911174787,True
a6cb5f37-62bb-58bf-b6a7-803ffa548adc,hdb_buildings,JURONG WEST,1101.1262798634812,True
46640541-7cc0-59b3-8205-dc27c5f4d7af,hdb_buildings,BEDOK,3247.788944723618,True
432d7348-a195-5077-b11c-8e4ddedaee84,hdb_buildings,BUKIT BATOK,2491.4639639639636,True
de3e3b8c-3095-5438-b14b-6bc4591a992e,hdb_buildings,BEDOK,3247.788944723618,True
b9de0fbd-1c87-5419-9bef-9bd0952a694f,hdb_buildings,WOODLANDS,2289.1735537190084,True
0b6483f2-0f4e-5d73-87de-32966de5c7e9,hdb_buildings,WOODLANDS,2289.1735537190084,True
490b9b01-a1e7-5bc8-bb45-43c075d56cce,hdb_buildings,JURONG EAST,7400.496183206107,True
e5f3cfd0-7e77-55bd-aa39-0d9fee4219ac,hdb_buildings,PASIR RIS,3714.4252873563214,True
2eb2a827-fc88-5f5f-ad7f-f72b6c86bbf8,hdb_buildings,JURONG WEST,2205.836177474403,True
62acfec2-2f6f-5a6a-b364-55bb914c794d,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
0dafbcd1-7ef7-5c24-a201-53339128138e,hdb_buildings,TOA PAYOH,3623.9622641509436,True
28375eff-c13f-52ac-aadd-c80cc64c1d48,hdb_buildings,SERANGOON,5251.9140625,True
93550128-caa2-541f-96a6-ef56002f5ba9,hdb_buildings,TAMPINES,1568.8331388564761,True
c09da2f3-9210-5f43-8724-b168c3692408,hdb_buildings,PASIR RIS,2575.6513409961685,True
44a5f4b1-6384-5552-a437-52771efd7d0e,hdb_buildings,PASIR RIS,2575.6513409961685,True
e704e055-e3d8-5443-959a-6eb00c508802,hdb_buildings,JURONG WEST,1529.5676905574517,True
b5b29d22-cc37-5af0-bc23-412743f4603d,hdb_buildings,SENGKANG,1670.1739130434783,True
cc65e6d4-e29a-5b1d-bd99-60bd4b52cf9c,hdb_buildings,KALLANG,5073.5471698113215,True
4ea3d9bd-d49d-5e93-8b7c-2cec7d2e8295,hdb_buildings,TAMPINES,1568.8331388564761,True
5cfd085d-851d-5579-b822-8cd1504a1f3c,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
f34899ae-2d71-5b75-8fc0-196ac422feb2,hdb_buildings,SEMBAWANG,4542.195945945946,True
10f5e386-afd1-55b9-b0b1-abdf07be3fcd,hdb_buildings,HOUGANG,2097.4882995319813,True
d25bb226-ed57-5fe7-b22a-d6c26e5de80d,hdb_buildings,YISHUN,1926.2034383954153,True
efb97fff-f488-5c80-83b3-b21d44a5f3f4,hdb_buildings,ANG MO KIO,2546.9955156950673,True
6be7a49c-5c87-5679-9019-b21e26bb310b,hdb_buildings,BUKIT PANJANG,2321.0791366906474,True
35124e02-ec94-5681-a016-7954d0beea8a,hdb_buildings,BEDOK,3247.788944723618,True
fbecbed7-bd57-5f91-8e31-560677f82e81,hdb_buildings,QUEENSTOWN,5984.351851851852,True
b5bad2ca-0965-51f4-acdd-4223edba1d70,hdb_buildings,GEYLANG,5947.638036809816,True
d83c4d4b-7479-54be-abd0-53f1893479c8,hdb_buildings,PUNGGOL,3178.5737704918033,True
548893c7-a1da-5388-a505-d51a47244e3a,hdb_buildings,MARINE PARADE,24858.076923076922,True
658aa91b-66cb-5b83-b228-8ca6bfd602b7,hdb_buildings,YISHUN,2777.836676217765,True
bd92e85c-ad46-56ac-84a3-fed3360e8f06,hdb_buildings,HOUGANG,3024.851794071763,True
73536695-e38d-59ba-8911-3036709e539e,hdb_buildings,HOUGANG,3024.851794071763,True
568a36f1-3442-5c01-a851-5cda8305b28e,hdb_buildings,WOODLANDS,2289.1735537190084,True
64c0b3ab-cfb4-521b-b401-b364d3f199d4,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
962e197a-0d90-5bae-82dc-c59dce3b819b,hdb_buildings,TAMPINES,1568.8331388564761,True
2b3cc4e1-b886-5be1-a1ab-517638ee5067,hdb_buildings,HOUGANG,2097.4882995319813,True
eaa7a443-bf12-5e9c-865d-c4ec140a9314,hdb_buildings,CLEMENTI,2671.9087136929456,True
d5a31659-55ff-5e96-b6b0-5f0b68f3efa9,hdb_buildings,QUEENSTOWN,1987.438271604938,True
c9bde79d-4040-5432-9c48-888c9bd2016d,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
275eff2f-2dc6-59b7-9184-49901f3a08d6,hdb_buildings,KALLANG,5073.5471698113215,True
fcd36d22-4f99-5ce0-b86f-2547553ef329,hdb_buildings,JURONG WEST,1529.5676905574517,True
70de77ed-75b9-5764-9d5a-6c67d51ee911,hdb_buildings,BEDOK,3247.788944723618,True
b1ee62c4-987b-59e9-b817-2b4b240ef4f3,hdb_buildings,CHOA CHU KANG,2107.3510971786836,True
7141eef2-a113-56c4-bc68-e27630051ca7,hdb_buildings,KALLANG,5073.5471698113215,True
