RD_NAME,RN_ID,SZ_ID,SUBZONE_N,PA_ID,PLN_AREA_N,flood_scenario
Rochdale Road,17911,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
"['Bartley Road East', 'Bartley Viaduct', 'Bartley Road']",39333,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
"['Bartley Road East', 'Bartley Viaduct']",20778,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Simei Street 3,42549,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Street 3,38841,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Meragi Terrace,39503,196,SIMEI,47,TAMPINES,V3_future_highest60mins
,39311,154,XILIN,47,TAMPINES,V3_future_highest60mins
Jurong West Street 91,36401,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Pioneer Road North,34598,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,31949,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Lakeside Drive,34921,261,HONG KAH,13,JURONG WEST,V3_future_highest60mins
Jurong Town Hall Road,31722,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
,31702,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Bukit Batok Street 24,14723,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Bukit Batok Street 24,24129,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Bukit Batok Street 24,24128,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
,20370,205,BRADDELL,29,TOA PAYOH,V3_future_highest60mins
Toa Payoh North Flyover,13851,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Lorong 6 Toa Payoh,13852,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Braddell Road,13841,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
,13842,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Braddell Road,31994,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
,33645,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Lorong 8 Toa Payoh,33644,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Braddell Road,20384,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
,13832,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
,13831,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
,20393,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Carmichael Road,21288,207,WOODLEIGH,29,TOA PAYOH,V3_future_highest60mins
Carmichael Road,21291,207,WOODLEIGH,29,TOA PAYOH,V3_future_highest60mins
"['Upper Paya Lebar Underpass', 'Upper Paya Lebar Road']",13802,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Upper Paya Lebar Road,18533,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Thrift Drive,17905,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road East,18223,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road East,33667,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Tampines Street 92,38475,179,TAMPINES WEST,47,TAMPINES,V3_future_highest60mins
Tampines Street 92,38483,179,TAMPINES WEST,47,TAMPINES,V3_future_highest60mins
Tampines Street 92,38485,179,TAMPINES WEST,47,TAMPINES,V3_future_highest60mins
"['Tampines Avenue 5', 'Pan Island Expressway']",38468,196,SIMEI,47,TAMPINES,V3_future_highest60mins
T4 Underpass,41915,154,XILIN,47,TAMPINES,V3_future_highest60mins
Airport Boulevard,37429,154,XILIN,47,TAMPINES,V3_future_highest60mins
Jurong West Street 91,34600,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Pioneer Road North,25866,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Avenue 5,25871,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,21025,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
,35539,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Lakeside Drive,33704,261,HONG KAH,13,JURONG WEST,V3_future_highest60mins
Yuan Ching Road,23556,208,TAMAN JURONG,13,JURONG WEST,V3_future_highest60mins
Jurong Town Hall Road,25175,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Jurong Town Hall Road,27251,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Bukit Batok Street 24,24125,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Rifle Range Road,16212,153,SWISS CLUB,6,BUKIT TIMAH,V3_future_highest60mins
,18509,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Upper Paya Lebar Road,33342,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Thrift Drive,17912,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
,2570,289,AIRPORT ROAD,54,PAYA LEBAR,V3_future_highest60mins
Ayer Rajah Expressway,13121,203,TENGEH,30,TUAS,V3_future_highest60mins
Boon Lay Way,25317,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Corporation Road,25315,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Yuan Ching Road,35565,208,TAMAN JURONG,13,JURONG WEST,V3_future_highest60mins
"['Pan Island Expressway', 'Toh Guan Road', 'Pan-Island Expressway']",23155,195,TOH GUAN,12,JURONG EAST,V3_future_highest60mins
Bukit Batok East Avenue 3,24135,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
"['Rifle Range Road', 'Pan Island Expressway', 'Rifle Range Underpass']",24933,153,SWISS CLUB,6,BUKIT TIMAH,V3_future_highest60mins
Westlake Avenue,16453,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Toa Payoh North,36507,205,BRADDELL,29,TOA PAYOH,V3_future_highest60mins
Toa Payoh North,36835,205,BRADDELL,29,TOA PAYOH,V3_future_highest60mins
Lorong 8 Toa Payoh,22996,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
,13830,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Carmichael Road,21289,207,WOODLEIGH,29,TOA PAYOH,V3_future_highest60mins
"['Kaki Bukit Road 5', 'Kaki Bukit Avenue 6']",42114,211,KAKI BUKIT,1,BEDOK,V3_future_highest60mins
,37424,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Changi Business Park Central 2,41767,154,XILIN,47,TAMPINES,V3_future_highest60mins
Jurong West Avenue 5,25868,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Central 3,25839,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Jalan Boon Lay,21594,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
,25316,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Pan-Island Expressway,21839,195,TOH GUAN,12,JURONG EAST,V3_future_highest60mins
Rifle Range Road,24354,184,NATURE RESERVE,5,BUKIT PANJANG,V3_future_highest60mins
Thomson Road,14006,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Lorong 6 Toa Payoh,22528,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Upper Paya Lebar Road,33341,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road East,20922,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Kaki Bukit Avenue 6,37834,211,KAKI BUKIT,1,BEDOK,V3_future_highest60mins
Pan-Island Expressway,37425,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Road,38820,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Pioneer Road North,15814,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
,25863,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Central 3,21595,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Jalan Boon Lay,23552,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Chun Tin Road,23190,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Pan-Island Expressway,16221,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Lornie Road,26772,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Lorong 8 Toa Payoh,22997,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Mount Vernon Road,13822,206,BIDADARI,29,TOA PAYOH,V3_future_highest60mins
Bartley Road,20899,192,JOO SENG,29,TOA PAYOH,V3_future_highest60mins
Defu South Street 1,36947,289,AIRPORT ROAD,54,PAYA LEBAR,V3_future_highest60mins
Kaki Bukit Road 5,41149,211,KAKI BUKIT,1,BEDOK,V3_future_highest60mins
Kaki Bukit Road 5,42121,215,BEDOK RESERVOIR,1,BEDOK,V3_future_highest60mins
Tampines Street 92,38486,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Avenue,37587,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Pan-Island Expressway,38460,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Road,42029,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Changi South Avenue 1,40345,154,XILIN,47,TAMPINES,V3_future_highest60mins
"['Changi South Avenue 1', 'Changi Business Park Central 2']",40350,154,XILIN,47,TAMPINES,V3_future_highest60mins
Ayer Rajah Expressway,22248,203,TENGEH,30,TUAS,V3_future_highest60mins
,25851,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
,25860,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Boon Lay Drive,31946,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Boon Lay Drive,31980,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Corporation Road,33857,193,CHIN BEE,13,JURONG WEST,V3_future_highest60mins
Pan Island Expressway,20898,195,TOH GUAN,12,JURONG EAST,V3_future_highest60mins
Bukit Batok Street 23,14722,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Bukit Batok Street 25,29555,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Jalan Jurong Kechil,23175,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Jurong Kechil,23195,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Upper Bukit Timah Road,34647,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Pan-Island Expressway,24932,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Upper Paya Lebar Road,17902,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Hougang Avenue 3,13524,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Hougang Avenue 3,18224,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Defu South Street 1,34552,289,AIRPORT ROAD,54,PAYA LEBAR,V3_future_highest60mins
Kaki Bukit Avenue 6,42119,211,KAKI BUKIT,1,BEDOK,V3_future_highest60mins
Simei Avenue,38461,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Street 4,38823,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Changi Business Park Central 2,39392,154,XILIN,47,TAMPINES,V3_future_highest60mins
Pan-Island Expressway,37917,154,XILIN,47,TAMPINES,V3_future_highest60mins
Jurong West Avenue 4,25823,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
,21824,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 61,21825,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 61,25850,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 62,25829,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,25833,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,25177,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
,25176,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Jurong East Avenue 1,14710,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Toh Guan Road,23156,195,TOH GUAN,12,JURONG EAST,V3_future_highest60mins
Toh Guan Road,20897,195,TOH GUAN,12,JURONG EAST,V3_future_highest60mins
Toh Tuck Drive,27951,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
,32074,192,JOO SENG,29,TOA PAYOH,V3_future_highest60mins
"['Bartley Road', 'Bartley Viaduct']",13794,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road,13793,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
New Industrial Road,17931,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road East,34637,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
,38459,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Ayer Rajah Expressway,20629,203,TENGEH,30,TUAS,V3_future_highest60mins
Jalan Ahmad Ibrahim,20628,203,TENGEH,30,TUAS,V3_future_highest60mins
Jurong West Street 93,33433,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Avenue 4,25849,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 61,25817,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
,25840,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong West Central 1,25847,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong West Central 3,25819,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong West Central 3,25837,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong East Avenue 1,32249,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Pan Island Expressway,21838,195,TOH GUAN,12,JURONG EAST,V3_future_highest60mins
Jalan Jurong Kechil,32228,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Upper Bukit Timah Road,32010,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Rifle Range Road,24778,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Gaharu,24777,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Lornie Road,13966,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
MacRitchie Viaduct,20332,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
"['Lornie Road', 'Lornie Highway', 'MacRitchie Viaduct']",20334,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Joan Road,23607,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Lorong 1 Toa Payoh,26195,205,BRADDELL,29,TOA PAYOH,V3_future_highest60mins
Lorong 8 Toa Payoh,34917,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Bartley Road,20910,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
,32072,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
,18535,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Defu Lane 12,18228,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road East,35439,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road East,36951,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Airport Road,20933,289,AIRPORT ROAD,54,PAYA LEBAR,V3_future_highest60mins
Pan-Island Expressway,37417,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Street 3,38861,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Street 4,38840,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Jalan Ahmad Ibrahim,22257,203,TENGEH,30,TUAS,V3_future_highest60mins
Ayer Rajah Expressway,22252,203,TENGEH,30,TUAS,V3_future_highest60mins
Jurong West Street 93,21794,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 62,23546,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
,31807,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 64,25843,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jalan Boon Lay,23554,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
,23553,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,13765,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Jurong East Central,16040,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Bukit Batok Street 25,25168,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Bukit Batok Street 25,33094,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Toh Tuck Drive,27948,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Toh Tuck Road,27950,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Toh Tuck Road,32232,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Lorong Kilat,22275,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Rifle Range Road,24786,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Bingka,24784,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Bingka,24783,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Joan Road,23608,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Joan Road,36576,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Thomson Road,20346,210,TOA PAYOH WEST,29,TOA PAYOH,V3_future_highest60mins
Lorong 1 Toa Payoh,36511,205,BRADDELL,29,TOA PAYOH,V3_future_highest60mins
Lorong 6 Toa Payoh,26871,205,BRADDELL,29,TOA PAYOH,V3_future_highest60mins
Kim Chuan Road,23533,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
,20927,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Airport Road,20935,289,AIRPORT ROAD,54,PAYA LEBAR,V3_future_highest60mins
,37416,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Simei Street 3,38776,196,SIMEI,47,TAMPINES,V3_future_highest60mins
Tuas West Drive,16095,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Tuas West Drive,34978,176,TUAS PROMENADE,30,TUAS,V3_future_highest60mins
Jurong West Street 92,33431,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 62,25821,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 64,25834,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong West Central 3,15799,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
,31772,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,13772,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,25832,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Corporation Road,25318,193,CHIN BEE,13,JURONG WEST,V3_future_highest60mins
Jurong East Central,32253,212,YUHUA EAST,12,JURONG EAST,V3_future_highest60mins
Bukit Batok Street 25,29556,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Toh Tuck Road,27946,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Jurong Kechil,23172,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Seh Chuan,22274,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Seh Chuan,22283,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
,29484,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
,31466,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
,13101,191,HILLCREST,6,BUKIT TIMAH,V3_future_highest60mins
Lorong 6 Toa Payoh,20369,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
,24331,103,PEI CHUN,29,TOA PAYOH,V3_future_highest60mins
,20914,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Defu Lane 12,23516,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Bartley Road East,20931,202,TAI SENG,11,HOUGANG,V3_future_highest60mins
Airport Road,34260,289,AIRPORT ROAD,54,PAYA LEBAR,V3_future_highest60mins
Pan-Island Expressway,38790,95,BEDOK NORTH,1,BEDOK,V3_future_highest60mins
"['Airport Boulevard', 'East Coast Parkway']",37427,154,XILIN,47,TAMPINES,V3_future_highest60mins
Jurong West Street 92,33437,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 92,33430,259,YUNNAN,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 62,15804,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jurong West Street 64,25809,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Boon Lay Way,25805,214,JURONG WEST CENTRAL,13,JURONG WEST,V3_future_highest60mins
Jalan Boon Lay,31754,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Jalan Boon Lay,13767,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
,25831,197,BOON LAY PLACE,13,JURONG WEST,V3_future_highest60mins
Corporation Walk,21817,208,TAMAN JURONG,13,JURONG WEST,V3_future_highest60mins
,25166,213,BUKIT BATOK SOUTH,3,BUKIT BATOK,V3_future_highest60mins
Jalan Jurong Kechil,20963,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Jurong Kechil,22282,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Jurong Kechil,29485,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Jurong Kechil,13683,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
Jalan Jurong Kechil,23137,152,ANAK BUKIT,6,BUKIT TIMAH,V3_future_highest60mins
,34644,191,HILLCREST,6,BUKIT TIMAH,V3_future_highest60mins
Lorong 8 Toa Payoh,31064,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
Lorong 8 Toa Payoh,31063,194,LORONG 8 TOA PAYOH,29,TOA PAYOH,V3_future_highest60mins
