id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id
382,cafe,ah chew desserts,239695,1.3014187,103.8362821,9,45,79,847
383,bank,dbs,038983,1.2951505,103.8598741,4,40,77,29
384,taxi,bishan station,579827,1.3515479,103.848107,11,51,178,28324
385,taxi,expo station,485985,1.3345618,103.9620245,11,47,154,42055
386,taxi,kovan station,534799,1.3598159,103.8845232,11,11,162,13451
387,taxi,newton station,228234,1.3122044,103.837633,11,44,108,9716
388,taxi,yew tee station,689715,1.3971487,103.7475273,11,9,241,30320
389,cafe,koi thé,237994,1.2932285,103.8321463,9,36,15,6496
390,bar,stanley gibbons' penny red,048660,1.2845926,103.8472018,9,46,6,1608
391,restaurant,rainbow rice house,058727,1.2852372,103.8462968,9,46,6,1607
392,restaurant,heng kee,051531,1.2851493,103.8460087,9,46,6,1607
393,restaurant,tai wah pork noodle,051531,1.2853893,103.8458276,9,46,6,1607
394,food_court,food hub,608586,1.3363659,103.7555693,1,10,189,17351
395,restaurant,el jefe,080001,1.2770081,103.8419462,9,46,3,1600
396,cafe,the coffee bean & tea leaf,059413,1.2851115,103.8446137,9,46,6,623
397,kindergarten,moe kindergarten @ west spring,679946,1.3890384,103.7666019,2,5,248,36925
398,kindergarten,creative thinkers preschool,598606,1.3411776,103.7720016,2,6,152,16189
399,cafe,toast box,018956,1.282437,103.8578628,9,40,8,5564
400,cafe,starbucks,018973,1.2855822,103.8601111,9,40,8,6510
401,clinic,island family clinic (anchorvale),540338,1.3990265,103.88987,6,20,237,32322
402,atm,uob,160058,1.2846115,103.8328332,4,4,7,9866
403,bank,uob,228510,1.3044252,103.8354254,4,44,56,4702
404,restaurant,one-ninety restaurant,248646,1.3051308,103.8286622,9,45,73,3304
405,restaurant,shang palace,258350,1.3113791,103.8267144,9,48,134,1338
406,fast_food,kin hoi,271006,1.3073961,103.7954718,9,17,227,9822
407,childcare,tic-tac-toe,338730,1.3120293,103.8622272,2,22,131,9448
408,restaurant,yunnan original ecology hotpot,189047,1.2982306,103.856334,9,40,47,346
409,restaurant,bugis street chuen chuen,188108,1.2987081,103.8564132,9,40,47,11541
410,restaurant,ah loy thai,188098,1.2983834,103.8567011,9,40,47,11541
411,car_sharing,bluesg,188107,1.2990237,103.8562706,11,40,47,11541
412,restaurant,蛙功夫,188735,1.2983555,103.8557079,9,40,47,347
413,restaurant,新源记,188116,1.2988868,103.8562603,9,40,47,11541
414,restaurant,mr mookata,188740,1.2986959,103.8558946,9,40,47,346
415,restaurant,yang ming yu claypot chicken,188094,1.2981525,103.8569422,9,40,47,11541
416,restaurant,九宫格火锅,188735,1.2982757,103.855651,9,40,47,347
417,restaurant,jin jin - eating house,188739,1.2985656,103.8558134,9,40,47,346
418,clinic,slikroutes @ sengkang clinic,544274,1.3825278,103.8911956,6,20,250,33404
419,restaurant,24hrs nasi padang & seafood,460073,1.3199882,103.9439516,9,1,157,44741
420,prep_school,kumon,808438,1.3859352,103.8732165,2,21,249,19996
421,restaurant,ichiban sushi,486038,1.3342972,103.962975,9,47,154,42055
422,fast_food,jollibee,486038,1.3342506,103.9630449,9,47,154,42055
423,restaurant,idaten udon,486038,1.3343377,103.963002,9,47,154,42055
424,restaurant,manna,486038,1.3343257,103.9629596,9,47,154,42055
425,restaurant,shabu shai,486038,1.3340584,103.9628794,9,47,154,40304
426,restaurant,paper rice,486038,1.3341829,103.9628652,9,47,154,42055
427,cafe,huggs coffee,486038,1.3345447,103.962928,9,47,154,42055
428,pharmacy,guardian,239917,1.2919885,103.8426623,6,36,15,3216
429,parking,sembawang shopping centre car park,758459,1.4419512,103.8248209,11,19,323,24286
430,fast_food,ajisen ramen,758459,1.4419163,103.8251964,9,19,323,24286
431,clinic,singapore orthopaedic clinic,329563,1.3220092,103.8441955,6,25,175,32831
432,restaurant,grabkitchen hillview,669569,1.3569175,103.7634878,9,3,188,36844
433,restaurant,gordon grill,228221,1.3088849,103.8343137,9,45,73,67
434,restaurant,min jiang,228221,1.3086682,103.8343097,9,45,73,67
435,restaurant,marmaris,209428,1.3055021,103.8528995,9,35,75,2514
436,cafe,ya kun kaya toast,486038,1.3341789,103.9622211,9,47,154,42055
437,restaurant,akimitsu,486038,1.3339577,103.9622734,9,47,154,42055
438,restaurant,the fishball folks,486038,1.3346198,103.9623832,9,47,154,42055
439,food_court,kopitiam,486038,1.3342855,103.9631636,1,47,154,42055
440,clinic,raffles medical,485985,1.3349022,103.962505,6,47,154,42055
441,restaurant,curry is drink,486038,1.3339216,103.9623692,9,47,154,40304
442,cafe,bawangchaji,485985,1.3347548,103.9626313,9,47,154,42055
443,restaurant,gong yuan ma la tang,486038,1.3346579,103.9624803,9,47,154,42055
444,parking,goodman arts centre carpark,439053,1.3038836,103.8852893,11,39,300,2276
445,computer,dell,179105,1.2914502,103.8503224,9,40,88,357
446,variety_store,japan home,528833,1.3428424,103.9528472,9,47,196,42549
447,supermarket,quan shui wet market,787494,1.3836916,103.8280781,9,52,254,17738
448,supermarket,wet market,651154,1.3473084,103.7438535,9,3,199,29711
449,laundry,zoom laundry,529888,1.3428498,103.9537196,9,47,196,42549
450,shoes,bata,528833,1.3428996,103.9527542,9,47,196,42547
451,pet,petmaster,528833,1.3430249,103.9530434,9,47,196,42549
452,bag,samsonite,039594,1.2909158,103.8578798,9,40,77,3598
453,clothes,massimo dutti,039594,1.2914334,103.857468,9,40,77,3598
454,electronics,novita,238890,1.2996054,103.8453388,9,43,92,3141
455,stationery,bynd artisan,278116,1.3116435,103.7967821,9,6,120,3048
456,massage,the spa-lon,161011,1.2860988,103.8288596,6,4,7,5676
457,lighting,extreme lighting,329788,1.3250124,103.8504033,9,25,175,31787
458,party,p&g party & gifts,188972,1.2993759,103.8534901,9,35,48,8592
459,car,byd,318877,1.3349139,103.8417759,9,29,96,36786
460,party,heart link,188972,1.299315,103.8534379,9,35,48,8592
461,yes,view q west,229860,1.3117622,103.842133,7,25,140,5878
462,hardware,en lighting and electrical,470117,1.3314551,103.9086916,9,1,211,37711
463,convenience,7-eleven,760627,1.4177162,103.8371674,9,55,268,29146
464,bakery,breadtalk,238839,1.3009942,103.8452876,9,43,92,9285
465,pet,all breeds pets,278116,1.3119701,103.7971935,9,6,120,5913
466,supermarket,tampines mart,529287,1.3543718,103.9600249,9,47,185,42773
467,massage,siam you wellness,329791,1.3251021,103.8502835,6,25,175,31787
468,department_store,harvey norman,658713,1.3498125,103.7493112,9,3,200,24234
469,pastry,polar,169608,1.2801011,103.8347536,9,4,46,2031
470,gift,np co-op shop @ 58,599489,1.3328835,103.7746703,9,6,152,13066
471,variety_store,tokyu hands,237994,1.2937,103.8320991,9,36,15,6496
472,shoes,new balance,609601,1.3351623,103.7465109,9,12,195,34285
473,yes,montres,048660,1.2842656,103.8480928,7,46,6,11116
474,toys,singapore hobby supplies pte ltd,058727,1.2850278,103.8463828,9,46,6,1607
475,yes,kumon,540338,1.3990799,103.8894867,7,20,237,32322
476,hardware,eng household,540338,1.3990612,103.8896245,9,20,237,32322
477,sports,golf direct,415934,1.3329416,103.9029854,9,1,211,40754
478,beverages,d,189029,1.297973,103.8566599,9,40,47,346
479,hairdresser,nice salon,460073,1.3197251,103.9440086,9,1,157,44741
480,hairdresser,genius cut,460073,1.3198843,103.9439741,9,1,157,44741
481,general,muslim food @ 274d compassvale,544274,1.3825034,103.8911103,9,20,250,33404
482,hairdresser,mk hair,544274,1.382509,103.8911538,9,20,250,33404
483,clothes,cotton on,486038,1.3345117,103.9622433,9,47,154,42055
484,sports,royal sporting house,486038,1.3345786,103.9624777,9,47,154,42055
485,supermarket,ntuc fairprice,640221,1.3464969,103.7121589,9,13,197,37098
486,furniture,jayee home,238837,1.2991382,103.8461018,9,43,92,3139
487,massage,golden pail spa,307654,1.3231404,103.8419853,6,25,175,26049
488,hotel,orchard rendezvous hotel,247905,1.3065524,103.8278105,8,45,142,11311
489,artwork,bedok north woods,461429,1.3308368,103.9324661,10,1,95,37656
490,apartment,becs and carrie’s,738211,1.4295969,103.7827462,8,33,305,35312
491,apartment,citadines,329683,1.320982,103.8524815,8,25,175,1658
492,hotel,kam leng hotel,209001,1.3132243,103.8596995,8,22,117,475
493,hotel,ibis (bencoolen),189657,1.3009632,103.8524227,8,35,48,3581
494,food_court,tender best,520824,1.3492944,103.932267,1,47,179,43138
495,bar,native,069877,1.2801748,103.8468558,9,46,3,12345
496,fast_food,macdonald's,529705,1.3487215,103.9355783,9,47,179,43134
497,restaurant,ellenborough market café,058281,1.2888591,103.8454229,9,36,24,6212
498,dentist,azure dental,269758,1.3310028,103.7963823,6,6,148,29187
499,dentist,q&m dental surgery (redhill mrt),158792,1.2891955,103.8172116,6,4,21,4099
500,restaurant,无名海南鸡饭,154075,1.2888906,103.816046,9,4,21,9357
501,fast_food,thousand taste,158792,1.2894163,103.8169135,9,4,21,4099
502,kindergarten,3house kindergarten,520891,1.3492494,103.931008,2,47,179,38488
503,cafe,toast box,059413,1.2855861,103.8450509,9,46,6,623
504,cafe,koi,168731,1.286486,103.8277624,9,4,9,968
505,bus_station,tengah interchange,000000,1.3627,103.735967,11,49,284,37157
506,cafe,peoples park centre,058357,1.285942,103.8442264,9,46,18,647
507,nightclub,4 floors of whorse,238875,1.3067424,103.8292804,1,45,73,12360
508,restaurant,shunjuu izakaya,238251,1.2910861,103.8409947,9,36,15,3916
509,restaurant,o'green,018935,1.2776033,103.8524344,9,40,45,5595
510,restaurant,little bowl,018936,1.2778185,103.8525662,9,40,45,5595
511,cafe,ya kun kaya toast,619595,1.3234392,103.7217852,9,12,123,34566
512,bus_station,marina centre terminal,039807,1.29116,103.8621572,11,40,77,9491
513,language_school,daehan korean language center,418944,1.3203737,103.9127015,2,1,149,43656
514,prep_school,frankel tutors,418944,1.3202874,103.9125581,2,1,149,43657
515,restaurant,peach garden,169631,1.2883872,103.8372087,9,36,15,989
516,food_court,foodfare,659085,1.3666263,103.7500841,1,3,161,14570
517,food_court,j.2 美食阁,169073,1.2871381,103.8346101,1,4,23,5492
518,restaurant,red star,160054,1.2874606,103.8411551,9,46,18,8816
519,cafe,liho,659083,1.3592674,103.7517875,9,3,182,30764
520,fast_food,pizza hut express,659083,1.3592773,103.7520673,9,3,182,30764
521,fuel,spc,169630,1.288499,103.8381916,4,36,15,990
522,restaurant,ballaji bha awan,207679,1.3098487,103.8552882,9,35,75,6803
523,fast_food,shake shack,238881,1.3051271,103.8310193,9,45,73,3232
524,food_court,happy hawkers,522602,1.3613746,103.937666,1,47,169,43025
525,restaurant,youngs bar & restaurant,799531,1.4071543,103.8676232,9,18,264,23418
526,restaurant,the singapura aerospace club,797869,1.4082723,103.8674328,9,18,264,22880
527,restaurant,5 by sans façon,797864,1.4086666,103.8664312,9,18,264,24214
528,food_court,the short circuit,529768,1.3461169,103.9310697,1,47,179,39644
529,food_court,the flavours,529764,1.3447381,103.9342643,1,47,179,41584
530,cafe,darts legend,139964,1.2953403,103.7901726,9,17,70,10096
531,cafe,the culinary institute of america,529770,1.3467204,103.9290071,9,47,179,38473
532,restaurant,forture,279896,1.3327986,103.7909267,9,6,98,16271
533,restaurant,yi xin vegeterian food,058584,1.2829783,103.8438287,9,46,3,1555
534,restaurant,tanaka vegetarian - teck whye,680016,1.378685,103.755108,9,9,244,14422
535,restaurant,eight immortals vegetarian-admiralty blk 678a woodlands ave 6 #02-01.,731678,1.4405121,103.8017118,9,33,270,34724
536,restaurant,aburi kaisen don keisuke,188067,1.2997409,103.8539441,9,35,48,3585
537,restaurant,marutama ramen,188067,1.2997959,103.8539986,9,35,48,3585
538,restaurant,unauna,188067,1.2998839,103.8544286,9,35,48,3590
539,restaurant,j.kayu.prata,799487,1.3982014,103.8732842,9,20,239,23703
540,restaurant,jerry.grill,799505,1.3973556,103.8729591,9,20,239,32020
541,community_centre,residents' committee centre,520618,1.3615475,103.9401756,1,47,169,40407
542,cafe,morning grind,018979,1.2775987,103.8535583,9,40,45,5594
543,cafe,1988,178901,1.2962858,103.8498704,9,43,78,5486
544,pub,chameleon,329901,1.3266898,103.8428168,9,25,175,26155
545,restaurant,rice hut,059413,1.2855208,103.8449086,9,46,6,623
546,restaurant,anjappar,819642,1.3615032,103.9907446,9,8,298,40101
547,shoes,bata,677743,1.3797843,103.7642848,9,5,172,28695
548,beauty,li mei xian beauty saloons,152075,1.2884446,103.8157504,6,4,21,9357
549,electronics,electronics,819663,1.3571887,103.9864607,9,8,298,39816
550,optician,i-frame optics,152075,1.2884708,103.8157548,6,4,21,9357
551,supermarket,u stars supermarket,523878,1.3510967,103.9293207,9,47,179,42644
552,bicycle,bike haus,269758,1.3310363,103.7962726,9,6,148,29187
553,beverages,liho,158792,1.2892367,103.8171566,9,4,21,4099
554,general,eagle wing mart,598292,1.3368871,103.7796645,9,6,98,24188
555,books,popular,588996,1.3387585,103.7787493,9,6,152,34603
556,department_store,isetan,238868,1.3055893,103.8316799,9,45,73,1349
557,clothes,the editor's market,188067,1.2993953,103.8543955,9,35,48,3586
558,car,tan chong international,589622,1.3335172,103.7889204,9,6,98,16272
559,car,autobahn motors,229862,1.3118084,103.8420546,9,25,140,5878
560,convenience,7-eleven,238882,1.305747,103.829954,9,45,73,12360
561,laundry,for the love of laundry,258458,1.306973,103.826495,9,48,134,7374
562,beauty,eyhereal beauty studio,187948,1.300711,103.8508523,6,35,80,431
563,bakery,primadeli,807011,1.387294,103.86942,9,21,249,23971
564,convenience,iecon,528842,1.3515779,103.9372563,9,47,179,42046
565,paint,chin wah paints,329883,1.3268794,103.8441791,7,25,175,23467
566,clothes,artiz studio,189558,1.2965389,103.8528203,9,40,88,285
567,clothes,h&m,239693,1.3015957,103.8374418,9,45,79,5098
568,department_store,muji,608549,1.3332064,103.7429051,9,12,97,35007
569,variety_store,daiso japan,609601,1.3347783,103.7472098,9,12,195,14762
570,artwork,bedok north woods,461431,1.3290021,103.9332202,10,1,95,37681
571,viewpoint,viewpoint (eastward),000000,1.3139639,103.9639059,10,0,0,42812
572,information,history of dempsey hill,247696,1.303715,103.809566,10,48,55,6737
573,restaurant,roast.duck,560133,1.3709005,103.8426087,9,52,111,17764
574,clinic,st john singapore dementia centre,199582,1.3016846,103.8634603,6,40,12,11706
575,restaurant,food haven,380005,1.3128565,103.8719992,9,22,130,8707
576,school,aeroviation,339213,1.3147324,103.8656621,2,22,131,2748
577,cafe,prata wala,059413,1.2851009,103.844946,9,46,6,623
578,restaurant,guan keat,388730,1.3136721,103.8768633,9,53,301,876
579,restaurant,penang seafood restaurant,389818,1.3148097,103.8820864,9,53,301,888
580,restaurant,firangi superstar,089692,1.277779,103.8425358,9,46,3,12129
581,restaurant,the cliff,099891,1.2458274,103.8268165,9,27,31,12581
582,clinic,wong clinic,460539,1.3312289,103.9252282,6,1,95,37683
583,restaurant,frenchie,079020,1.2773187,103.8443152,9,46,3,12341
584,cafe,starbucks,039594,1.291003,103.8579544,9,40,77,3598
585,cafe,starbucks,039393,1.2921569,103.8556952,9,40,77,409
586,restaurant,国府,048422,1.2836079,103.8476799,9,46,6,11116
587,restaurant,bad greens,048660,1.2840329,103.8479555,9,46,6,11116
588,restaurant,别府,048660,1.2841489,103.8475074,9,46,6,11116
589,bar,the good beer co.,048660,1.2840983,103.8475864,9,46,6,11116
590,restaurant,lai huat signatures,049560,1.2834383,103.8477597,9,46,6,11112
591,restaurant,wang dae bak,048421,1.2843667,103.8467937,9,46,6,1608
592,fast_food,pastago,545078,1.3922651,103.8950179,9,20,236,16614
593,kindergarten,sparkle tots,380021,1.3142798,103.8738661,2,22,130,12820
594,cafe,ya kun kaya toast,069547,1.2792013,103.8470827,9,40,41,10830
595,restaurant,go-ang pratunam chicken rice,048422,1.2837483,103.8477704,9,46,6,11116
596,restaurant,keat lim vegetarian food,320091,1.3232629,103.8541982,9,25,175,23497
597,doctors,loi+wong clinic & surgery,640492,1.3491651,103.7252922,6,13,261,31714
598,doctors,oriental family clinic,640498,1.3488909,103.7244728,6,13,261,31714
599,doctors,sunnyvale clinic & surgery,640498,1.3486841,103.7241023,6,13,261,31885
600,restaurant,bee heong palace restaurant,577548,1.3713339,103.8289612,9,52,171,28142
601,pub,starlet,577558,1.3717899,103.8292779,9,52,171,28145
602,pub,blueberry hill,577558,1.3718495,103.8293193,9,52,171,28145
603,shelter,hut 34e,000000,1.3066627,103.9363059,1,1,136,45607
604,bbq,pit 43e,000000,1.3066087,103.9361287,1,1,136,45607
605,doctors,jurong day & night clinic,640966,1.3416751,103.693105,6,13,259,21228
606,bank,cimb bank,238857,1.3032484,103.8362321,4,45,79,844
607,doctors,eden family clinic,640492,1.3498403,103.7253692,6,13,261,31715
608,doctors,john t.l. lim clinic & surgery,640492,1.3501969,103.7242788,6,13,261,31715
609,restaurant,koat aroy,369546,1.336207,103.8864541,9,29,192,32504
610,kindergarten,puedo preschool,578189,1.3731068,103.8300131,2,52,171,16776
611,restaurant,bangkok street mookata,577728,1.373,103.8295881,9,52,171,16763
612,bbq,pit 80g,000000,1.3149269,103.9622966,1,1,136,42812
613,restaurant,mookata,787111,1.3984544,103.8183095,9,55,291,26664
614,restaurant,宏记肉骨茶,787112,1.3986393,103.818235,9,55,291,26664
615,restaurant,soon kee duck rice eating house,787111,1.3982104,103.8184078,9,55,291,26664
616,bbq,pit 65g,000000,1.3133108,103.9595092,1,1,136,42812
617,bbq,pit 76g,000000,1.3140811,103.9614154,1,1,136,42812
618,bbq,pit 75g,000000,1.3138939,103.9612786,1,1,136,42812
619,bbq,pit 74g,000000,1.3139883,103.9611298,1,1,136,43687
620,bbq,pit 78g,000000,1.3146948,103.9618983,1,1,136,42812
621,restaurant,ippudo,238867,1.3019307,103.8360256,9,45,79,5076
622,bbq,pit 62g,000000,1.3122063,103.9562954,1,1,136,43687
623,bbq,pit 64g,000000,1.3122434,103.9565467,1,1,136,42812
624,shelter,hut 51g,000000,1.3128878,103.9580981,1,1,136,42812
625,shelter,hut 53g,000000,1.3142021,103.9612058,1,1,136,42812
626,restaurant,east treasure,179021,1.2907255,103.8454742,9,36,24,1559
627,doctors,everhealth family clinic & surgery,640762,1.3486805,103.6978081,6,13,259,25919
628,doctors,lee family clinic,640762,1.3486717,103.6978948,6,13,259,25919
629,fast_food,ananas cafe,208767,1.3080055,103.8625176,9,22,117,1916
630,prep_school,mindstretcher,828761,1.4060381,103.902057,2,16,292,39048
631,shelter,hut 44f,000000,1.3097388,103.9447499,1,1,136,43686
632,shelter,hut 45f,000000,1.3098813,103.9452039,1,1,136,43686
633,bbq,pit 57f,000000,1.3101123,103.9457792,1,1,136,43686
634,bbq,pit 58f,000000,1.3101874,103.9459037,1,1,136,43686
635,bbq,pit 59g,000000,1.3119846,103.9560363,1,1,136,42812
636,shelter,hut 52g,000000,1.3146065,103.9598703,1,1,136,42812
637,doctors,aspen clinic,570283,1.3589946,103.8446986,6,51,331,15553
638,bbq,pit 50f,000000,1.3096308,103.9443766,1,1,136,43686
639,bbq,pit 51f,000000,1.3097165,103.9444773,1,1,136,43686
640,bbq,pit 52f,000000,1.3097571,103.944615,1,1,136,43686
641,bbq,pit 53f,000000,1.3097581,103.9449142,1,1,136,43686
642,bbq,pit 54f,000000,1.3098168,103.9450495,1,1,136,43686
643,bbq,pit 60g,000000,1.3120092,103.9561763,1,1,136,42812
644,bbq,pit 61g,000000,1.3120594,103.9562919,1,1,136,42812
645,bank,maybank,058357,1.2852568,103.8438647,4,46,18,647
646,restaurant,seared,247918,1.3052756,103.8252223,9,45,142,510
647,clinic,nkf dialysis center,544835,1.3961432,103.8914706,6,20,237,18214
648,shelter,hut 43f,000000,1.3096208,103.9442524,1,1,136,43686
649,shelter,hut 46f,000000,1.3102508,103.9452238,1,1,136,43686
650,shelter,hut 48f,000000,1.3103824,103.9466359,1,1,136,43686
651,shelter,hut 49f,000000,1.3113303,103.9510016,1,1,136,42812
